q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00011_00_00001_av_ave.h5_00001_[NS11_25C]_trm=0.873101	error
4.75572020e-01	5.71991280e-02	1.36082305e-03
4.76033092e-01	5.78847826e-02	1.36373355e-03
4.76494133e-01	5.69095798e-02	1.36204355e-03
4.76955175e-01	5.57980426e-02	1.35924167e-03
4.77416247e-01	5.59177995e-02	1.35984481e-03
4.77877289e-01	5.72458729e-02	1.36444694e-03
4.78338361e-01	5.61153181e-02	1.36095460e-03
4.78799403e-01	5.63013926e-02	1.36246881e-03
4.79260445e-01	5.55332117e-02	1.36034377e-03
4.79721516e-01	5.54060414e-02	1.36055995e-03
4.80182558e-01	5.72810955e-02	1.36642286e-03
4.80643630e-01	5.56026772e-02	1.36210979e-03
4.81104672e-01	5.58762550e-02	1.36378955e-03
4.81565744e-01	5.62793091e-02	1.36462401e-03
4.82026786e-01	5.60816750e-02	1.36441016e-03
4.82487828e-01	5.64603433e-02	1.36523426e-03
4.82948899e-01	5.52474186e-02	1.36338896e-03
4.83409941e-01	5.49141280e-02	1.36393972e-03
4.83871013e-01	5.48396334e-02	1.36339176e-03
4.84332055e-01	5.46043403e-02	1.36363995e-03
4.84793127e-01	5.41825108e-02	1.36277778e-03
4.85254169e-01	5.39994650e-02	1.36288372e-03
4.85715210e-01	5.47562242e-02	1.36631238e-03
4.86176282e-01	5.43860495e-02	1.36606372e-03
4.86637324e-01	5.44239692e-02	1.36555161e-03
4.87098396e-01	5.54197840e-02	1.36907143e-03
4.87559438e-01	5.44770472e-02	1.36662205e-03
4.88020480e-01	5.57010099e-02	1.37163117e-03
4.88481551e-01	5.39259501e-02	1.36698293e-03
4.88942593e-01	5.48872352e-02	1.37085468e-03
4.89403665e-01	5.46789095e-02	1.36926211e-03
4.89864707e-01	5.53840622e-02	1.37271138e-03
4.90325779e-01	5.45260496e-02	1.37099787e-03
4.90786821e-01	5.47622927e-02	1.37255352e-03
4.91247863e-01	5.33115976e-02	1.36930891e-03
4.91708934e-01	5.33639193e-02	1.37023418e-03
4.92169976e-01	5.42138815e-02	1.37303362e-03
4.92631048e-01	5.26504926e-02	1.36870483e-03
4.93092090e-01	5.33294678e-02	1.37226167e-03
4.93553132e-01	5.39286323e-02	1.37361651e-03
4.94014204e-01	5.45974076e-02	1.37585565e-03
4.94475245e-01	5.40499501e-02	1.37556379e-03
4.94936317e-01	5.34312911e-02	1.37411524e-03
4.95397359e-01	5.37917688e-02	1.37551129e-03
4.95858431e-01	5.35225496e-02	1.37484923e-03
4.96319473e-01	5.26142642e-02	1.37349986e-03
4.96780515e-01	5.31934388e-02	1.37636694e-03
4.97241586e-01	5.30149639e-02	1.37506530e-03
4.97702628e-01	5.46097867e-02	1.38134183e-03
4.98163700e-01	5.30641675e-02	1.37701607e-03
4.98624742e-01	5.20230308e-02	1.37542130e-03
4.99085814e-01	5.07257506e-02	1.37231732e-03
4.99546856e-01	5.19569926e-02	1.37662468e-03
5.00007927e-01	5.15979640e-02	1.37539196e-03
5.00468969e-01	5.20300977e-02	1.37723633e-03
5.00930011e-01	5.23938537e-02	1.37905811e-03
5.01391053e-01	5.20655103e-02	1.37867674e-03
5.01852155e-01	5.23190796e-02	1.38035067e-03
5.02313197e-01	5.23082800e-02	1.38022180e-03
5.02774239e-01	5.36197722e-02	1.38437143e-03
5.03235281e-01	5.29953465e-02	1.38354581e-03
5.03696322e-01	5.23510985e-02	1.38223218e-03
5.04157424e-01	5.23988418e-02	1.38256536e-03
5.04618466e-01	5.14769852e-02	1.38077990e-03
5.05079508e-01	5.14649339e-02	1.38136477e-03
5.05540550e-01	5.16802147e-02	1.38355722e-03
5.06001592e-01	5.10955974e-02	1.38195534e-03
5.06462693e-01	4.99145649e-02	1.37914554e-03
5.06923735e-01	5.01294546e-02	1.38040190e-03
5.07384777e-01	5.15471920e-02	1.38437492e-03
5.07845819e-01	5.11032864e-02	1.38491741e-03
5.08306861e-01	5.10788783e-02	1.38401729e-03
5.08767962e-01	5.26530817e-02	1.38860510e-03
5.09229004e-01	5.08705489e-02	1.38495350e-03
5.09690046e-01	5.05411923e-02	1.38495478e-03
5.10151088e-01	5.05737960e-02	1.38539460e-03
5.10612190e-01	5.02806380e-02	1.38509017e-03
5.11073232e-01	5.05233184e-02	1.38600147e-03
5.11534274e-01	5.11223301e-02	1.38909533e-03
5.11995316e-01	5.01357540e-02	1.38631067e-03
5.12456357e-01	5.01291528e-02	1.38746540e-03
5.12917459e-01	4.96793725e-02	1.38639205e-03
5.13378501e-01	4.99914810e-02	1.38878578e-03
5.13839543e-01	4.94378544e-02	1.38709217e-03
5.14300585e-01	5.01732342e-02	1.38981990e-03
5.14761627e-01	4.98709716e-02	1.38879102e-03
5.15222728e-01	4.96577509e-02	1.38904550e-03
5.15683770e-01	4.95570041e-02	1.38839742e-03
5.16144812e-01	4.94072847e-02	1.38840917e-03
5.16605854e-01	4.90620621e-02	1.38853875e-03
5.17066896e-01	4.86912243e-02	1.38722709e-03
5.17527997e-01	4.89743203e-02	1.38809578e-03
5.17989039e-01	4.89495173e-02	1.38842524e-03
5.18450081e-01	4.81942818e-02	1.38541381e-03
5.18911123e-01	4.95337136e-02	1.39091781e-03
5.19372165e-01	4.82266918e-02	1.38639438e-03
5.19833267e-01	4.85935546e-02	1.38811755e-03
5.20294309e-01	4.95034084e-02	1.39052444e-03
5.20755351e-01	4.86210287e-02	1.38773094e-03
5.21216393e-01	4.80952896e-02	1.38737622e-03
5.21677494e-01	4.77017201e-02	1.38652103e-03
5.22138536e-01	4.74673174e-02	1.38619519e-03
5.22599578e-01	4.82436717e-02	1.38877239e-03
5.23060620e-01	4.77349050e-02	1.38608436e-03
5.23521662e-01	4.81085368e-02	1.38824759e-03
5.23982763e-01	4.66972329e-02	1.38429529e-03
5.24443805e-01	4.83837426e-02	1.38983247e-03
5.24904847e-01	4.83190008e-02	1.38958555e-03
5.25365889e-01	4.74560484e-02	1.38704106e-03
5.25826931e-01	4.71665561e-02	1.38743070e-03
5.26288033e-01	4.67612743e-02	1.38707599e-03
5.26749074e-01	4.68622260e-02	1.38796784e-03
5.27210116e-01	4.68079820e-02	1.38795620e-03
5.27671158e-01	4.81850058e-02	1.39272655e-03
5.28132200e-01	4.76131663e-02	1.39150245e-03
5.28593302e-01	4.65587936e-02	1.38879067e-03
5.29054344e-01	4.62169535e-02	1.38780335e-03
5.29515386e-01	4.63308208e-02	1.38905062e-03
5.29976428e-01	4.59482633e-02	1.38803362e-03
5.30437529e-01	4.71710451e-02	1.39203877e-03
5.30898571e-01	4.67789620e-02	1.39115518e-03
5.31359613e-01	4.66918647e-02	1.39089325e-03
5.31820655e-01	4.67006564e-02	1.39234599e-03
5.32281697e-01	4.55631688e-02	1.38961361e-03
5.32742798e-01	4.65518944e-02	1.39230664e-03
5.33203840e-01	4.64516208e-02	1.39212445e-03
5.33664882e-01	4.78596091e-02	1.40442385e-03
5.34125924e-01	4.70478088e-02	1.40935602e-03
5.34586966e-01	4.77676578e-02	1.41748716e-03
5.35048068e-01	4.60470095e-02	1.41387782e-03
5.35509109e-01	4.63916734e-02	1.41815783e-03
5.35970151e-01	4.62617092e-02	1.41998962e-03
5.36431193e-01	4.61843871e-02	1.42363331e-03
5.36892235e-01	4.47431169e-02	1.42275798e-03
5.37353337e-01	4.53595892e-02	1.42826128e-03
5.37814379e-01	4.55348827e-02	1.43070053e-03
5.38275421e-01	4.56613302e-02	1.43422955e-03
5.38736463e-01	4.60076258e-02	1.43787451e-03
5.39197505e-01	4.74098995e-02	1.44424639e-03
5.39658606e-01	4.62145135e-02	1.44229806e-03
5.40119648e-01	4.63802032e-02	1.44618540e-03
5.40580690e-01	4.51464728e-02	1.44386257e-03
5.41041732e-01	4.55604419e-02	1.44880125e-03
5.41502833e-01	4.60629240e-02	1.45153620e-03
5.41963875e-01	4.68838625e-02	1.46552071e-03
5.42424917e-01	4.57973070e-02	1.47621729e-03
5.42885959e-01	4.60401103e-02	1.48728315e-03
5.43347001e-01	4.41412739e-02	1.48886372e-03
5.43808103e-01	4.46287654e-02	1.49813318e-03
5.44269145e-01	4.44338284e-02	1.50302902e-03
5.44730186e-01	4.49639037e-02	1.50997564e-03
5.45191228e-01	4.45246398e-02	1.51292293e-03
5.45652270e-01	4.56945151e-02	1.52335456e-03
5.46113372e-01	4.57051024e-02	1.52881944e-03
5.46574414e-01	4.43622023e-02	1.53010502e-03
5.47035456e-01	4.46934327e-02	1.53679971e-03
5.47496498e-01	4.55108993e-02	1.54461886e-03
5.47957540e-01	4.49884012e-02	1.54935138e-03
5.48418641e-01	4.37445417e-02	1.54978666e-03
5.48879683e-01	4.43929434e-02	1.55833946e-03
5.49340725e-01	4.44558002e-02	1.56332855e-03
5.49801767e-01	4.40269969e-02	1.56517490e-03
5.50262868e-01	4.44809943e-02	1.57247146e-03
5.50723910e-01	4.29519787e-02	1.57230184e-03
5.51184952e-01	4.37480956e-02	1.58061530e-03
5.51645994e-01	4.37224582e-02	1.58452359e-03
5.52107036e-01	4.37170193e-02	1.58835796e-03
5.52568138e-01	4.50560749e-02	1.59857015e-03
5.53029180e-01	4.43930738e-02	1.60033000e-03
5.53490222e-01	4.51229401e-02	1.60803902e-03
5.53951263e-01	4.37497683e-02	1.60843483e-03
5.54412305e-01	4.29947861e-02	1.61042041e-03
5.54873407e-01	4.34470251e-02	1.61668321e-03
5.55334449e-01	4.38456312e-02	1.62154157e-03
5.55795491e-01	4.47110645e-02	1.62943359e-03
5.56256533e-01	4.37677652e-02	1.63002254e-03
5.56717575e-01	4.43102941e-02	1.63627358e-03
5.57178676e-01	4.33544628e-02	1.63874705e-03
5.57639718e-01	4.32741269e-02	1.64396618e-03
5.58100760e-01	4.34705690e-02	1.64857658e-03
5.58561802e-01	4.30084467e-02	1.65090209e-03
5.59022903e-01	4.19373550e-02	1.65240094e-03
5.59483945e-01	4.24358435e-02	1.65924523e-03
5.59944987e-01	4.27277759e-02	1.66328461e-03
5.60406029e-01	4.29203436e-02	1.66965998e-03
5.60867071e-01	4.14322615e-02	1.66888605e-03
5.61328173e-01	4.14709523e-02	1.67300180e-03
5.61789215e-01	4.25074361e-02	1.68141944e-03
5.62250257e-01	4.25079241e-02	1.68510189e-03
5.62711298e-01	4.28770967e-02	1.69113779e-03
5.63172340e-01	4.15246859e-02	1.69023033e-03
5.63633442e-01	4.19512019e-02	1.69714657e-03
5.64094484e-01	4.23286073e-02	1.70280191e-03
5.64555526e-01	4.17952277e-02	1.70467631e-03
5.65016568e-01	4.34315205e-02	1.71660818e-03
5.65477610e-01	4.15249057e-02	1.71322783e-03
5.65938711e-01	4.17891145e-02	1.71968434e-03
5.66399753e-01	4.16204259e-02	1.72235072e-03
5.66860795e-01	4.16890047e-02	1.72671839e-03
5.67321837e-01	4.28263806e-02	1.73648947e-03
5.67782879e-01	4.23045717e-02	1.73917902e-03
5.68243980e-01	4.26783487e-02	1.74456951e-03
5.68705022e-01	4.33334112e-02	1.75209460e-03
5.69166064e-01	4.11997810e-02	1.74737314e-03
5.69627106e-01	4.22276594e-02	1.75697671e-03
5.70088208e-01	4.26418595e-02	1.76368211e-03
5.70549250e-01	4.08396609e-02	1.76011340e-03
5.71010292e-01	4.05280292e-02	1.76397024e-03
5.71471334e-01	4.15042862e-02	1.77332875e-03
5.71932375e-01	4.13876548e-02	1.77765789e-03
5.72393477e-01	4.14486378e-02	1.78090890e-03
5.72854519e-01	4.06026766e-02	1.78117701e-03
5.73315561e-01	4.10722643e-02	1.78836880e-03
5.73776603e-01	4.03292030e-02	1.78772421e-03
5.74237645e-01	4.04505171e-02	1.79131306e-03
5.74698746e-01	4.24694195e-02	1.80330686e-03
5.75159788e-01	4.14285921e-02	1.80291221e-03
5.75620830e-01	4.08702083e-02	1.80569198e-03
5.76081872e-01	4.02245149e-02	1.80425192e-03
5.76542914e-01	4.26178537e-02	1.81835820e-03
5.77004015e-01	4.13151681e-02	1.81570672e-03
5.77465057e-01	4.02539149e-02	1.81630254e-03
5.77926099e-01	3.99886034e-02	1.81920978e-03
5.78387141e-01	4.04696986e-02	1.82501972e-03
5.78848243e-01	4.01923284e-02	1.82818715e-03
5.79309285e-01	4.03828695e-02	1.83327647e-03
5.79770327e-01	4.03590836e-02	1.83789805e-03
5.80231369e-01	4.09242399e-02	1.84541976e-03
5.80692410e-01	4.08468507e-02	1.84891117e-03
5.81153512e-01	4.03172672e-02	1.85224041e-03
5.81614554e-01	4.03292775e-02	1.85730087e-03
5.82075596e-01	4.03340235e-02	1.86264166e-03
5.82536638e-01	3.93298939e-02	1.86289626e-03
5.82997680e-01	3.93166617e-02	1.86784938e-03
5.83458781e-01	3.91080007e-02	1.87070330e-03
5.83919823e-01	4.01707143e-02	1.88166334e-03
5.84380865e-01	3.87308262e-02	1.87993736e-03
5.84841907e-01	4.08624336e-02	1.89468893e-03
5.85302949e-01	3.96224149e-02	1.89247727e-03
5.85764050e-01	3.84845845e-02	1.89347868e-03
5.86225092e-01	3.86773758e-02	1.89942145e-03
5.86686134e-01	3.98429744e-02	1.90985831e-03
5.87147176e-01	3.93910818e-02	1.91227195e-03
5.87608278e-01	3.86283435e-02	1.91327929e-03
5.88069320e-01	3.97039168e-02	1.92350429e-03
5.88530362e-01	3.99850011e-02	1.92819128e-03
5.88991404e-01	3.91305983e-02	1.93161482e-03
5.89452446e-01	3.88668329e-02	1.93604396e-03
5.89913547e-01	4.06407006e-02	1.94812287e-03
5.90374589e-01	3.82880643e-02	1.94428116e-03
5.90835631e-01	3.77920941e-02	1.94727653e-03
5.91296673e-01	4.01069410e-02	1.96303730e-03
5.91757715e-01	3.88002880e-02	1.96180167e-03
5.92218816e-01	3.79520245e-02	1.96335977e-03
5.92679858e-01	3.86324637e-02	1.97247043e-03
5.93140900e-01	3.89953963e-02	1.97910983e-03
5.93601942e-01	3.85675952e-02	1.98129355e-03
5.94062984e-01	3.99307609e-02	1.99295417e-03
5.94524086e-01	3.88225019e-02	1.99244590e-03
5.94985127e-01	3.88322249e-02	1.99856376e-03
5.95446169e-01	3.85790057e-02	2.00370094e-03
5.95907211e-01	3.91796902e-02	2.01257085e-03
5.96368253e-01	3.88753638e-02	2.01607286e-03
5.96829355e-01	3.92650813e-02	2.02334160e-03
5.97290397e-01	3.98240313e-02	2.03258870e-03
5.97751439e-01	3.87809463e-02	2.03268020e-03
5.98212481e-01	4.05941270e-02	2.04678299e-03
5.98673582e-01	3.92776541e-02	2.04624655e-03
5.99134624e-01	3.87016125e-02	2.04996322e-03
5.99595666e-01	3.93449292e-02	2.05890276e-03
6.00056708e-01	3.84674557e-02	2.05898215e-03
6.00517750e-01	3.89655009e-02	2.06886814e-03
6.00978851e-01	3.86285931e-02	2.07305606e-03
6.01439893e-01	3.94489244e-02	2.08256068e-03
6.01900935e-01	3.89391594e-02	2.08533928e-03
6.02361977e-01	3.83708403e-02	2.08845618e-03
6.02823019e-01	3.73684429e-02	2.08984129e-03
6.03284121e-01	3.79726961e-02	2.09968607e-03
6.03745162e-01	3.87959443e-02	2.10842746e-03
6.04206204e-01	3.84431705e-02	2.11415812e-03
6.04667246e-01	3.79279256e-02	2.11806898e-03
6.05128288e-01	3.92494053e-02	2.13131076e-03
6.05589390e-01	3.81194055e-02	2.13055080e-03
6.06050432e-01	3.73002067e-02	2.13042158e-03
6.06511474e-01	3.91334668e-02	2.14750785e-03
6.06972516e-01	3.68701145e-02	2.13867333e-03
6.07433617e-01	3.63039114e-02	2.14019767e-03
6.07894659e-01	3.79288904e-02	2.15526624e-03
6.08355701e-01	3.82558778e-02	2.16115126e-03
6.08816743e-01	3.83613184e-02	2.16490682e-03
6.09277785e-01	3.98708358e-02	2.17896840e-03
6.09738886e-01	3.77830453e-02	2.17312155e-03
6.10199928e-01	3.79737243e-02	2.18055071e-03
6.10660970e-01	3.75130698e-02	2.18274537e-03
6.11122012e-01	3.79860476e-02	2.19137734e-03
6.11583054e-01	3.77568305e-02	2.19379272e-03
6.12044156e-01	3.69965360e-02	2.19785026e-03
6.12505198e-01	3.60411294e-02	2.19696388e-03
6.12966239e-01	3.80191989e-02	2.21271929e-03
6.13427281e-01	3.67893428e-02	2.21046107e-03
6.13888323e-01	3.75500098e-02	2.22113682e-03
6.14349425e-01	3.61731797e-02	2.22015404e-03
6.14810467e-01	3.68400663e-02	2.23000208e-03
6.15271509e-01	3.62577140e-02	2.23421399e-03
6.15732551e-01	3.67891677e-02	2.24429509e-03
6.16193652e-01	3.76289114e-02	2.25488236e-03
6.16654694e-01	3.67823020e-02	2.25739437e-03
6.17115736e-01	3.59900706e-02	2.26283679e-03
6.17576778e-01	3.60118300e-02	2.26952042e-03
6.18037820e-01	3.69072966e-02	2.28278409e-03
6.18498921e-01	3.70599367e-02	2.28993362e-03
6.18959963e-01	3.68296206e-02	2.29532411e-03
6.19421005e-01	3.66328917e-02	2.30141962e-03
6.19882047e-01	3.72721776e-02	2.31151236e-03
6.20343089e-01	3.73395011e-02	2.32102722e-03
6.20804191e-01	3.56992371e-02	2.32127029e-03
6.21265233e-01	3.50787528e-02	2.32468685e-03
6.21726274e-01	3.63093875e-02	2.34025856e-03
6.22187316e-01	3.58393006e-02	2.34310771e-03
6.22648358e-01	3.65026295e-02	2.35498627e-03
6.23109460e-01	3.62546071e-02	2.36140680e-03
6.23570502e-01	3.58098522e-02	2.36745598e-03
6.24031544e-01	3.58851776e-02	2.37672636e-03
6.24492586e-01	3.63574401e-02	2.38544354e-03
6.24953628e-01	3.61959375e-02	2.39511719e-03
6.25414729e-01	3.40044014e-02	2.39169900e-03
6.25875771e-01	3.52890790e-02	2.40878644e-03
6.26336813e-01	3.52652185e-02	2.41574575e-03
6.26797855e-01	3.51267233e-02	2.42234720e-03
6.27258956e-01	3.45980451e-02	2.42905598e-03
6.27719998e-01	3.49675901e-02	2.43888935e-03
6.28181040e-01	3.36100161e-02	2.44157715e-03
6.28642082e-01	3.56127843e-02	2.45939055e-03
6.29103124e-01	3.65658402e-02	2.47160066e-03
6.29564226e-01	3.51146050e-02	2.47548916e-03
6.30025268e-01	3.48598883e-02	2.48162332e-03
6.30486310e-01	3.46585177e-02	2.48613278e-03
6.30947351e-01	3.58043499e-02	2.50193663e-03
6.31408393e-01	3.52977477e-02	2.50558415e-03
6.31869495e-01	3.56888771e-02	2.51540844e-03
6.32330537e-01	3.61609459e-02	2.52478756e-03
6.32791579e-01	3.55072580e-02	2.52803531e-03
6.33252621e-01	3.57138589e-02	2.53727520e-03
6.33713663e-01	3.56851146e-02	2.54386058e-03
6.34174764e-01	3.78619134e-02	2.56609381e-03
6.34635806e-01	3.36150303e-02	2.54630367e-03
6.35096848e-01	3.52872983e-02	2.56848847e-03
6.35557890e-01	3.42350453e-02	2.56727589e-03
6.36018991e-01	3.64648290e-02	2.58946465e-03
6.36480033e-01	3.49322446e-02	2.58547300e-03
6.36941075e-01	3.54087651e-02	2.60002422e-03
6.37402117e-01	3.55319791e-02	2.60975678e-03
6.37863159e-01	3.39940414e-02	2.60593323e-03
6.38324261e-01	3.45969275e-02	2.61883950e-03
6.38785303e-01	3.67696248e-02	2.63698399e-03
6.39246345e-01	3.56756747e-02	2.63817748e-03
6.39707386e-01	3.62523384e-02	2.65483279e-03
6.40168428e-01	3.59070301e-02	2.66073877e-03
6.40629530e-01	3.28454189e-02	2.65230099e-03
6.41090572e-01	3.34682986e-02	2.66295159e-03
6.41551614e-01	3.59162353e-02	2.68588355e-03
6.42012656e-01	3.47269215e-02	2.68810126e-03
6.42473698e-01	3.54808718e-02	2.70087575e-03
6.42934799e-01	3.38274911e-02	2.70093139e-03
6.43395841e-01	3.35653089e-02	2.71016406e-03
6.43856883e-01	3.36256959e-02	2.71750847e-03
6.44317925e-01	3.40800770e-02	2.73141754e-03
6.44779027e-01	3.30980681e-02	2.73425924e-03
6.45240068e-01	3.36681791e-02	2.74804560e-03
6.45701110e-01	3.46431881e-02	2.76101031e-03
6.46162152e-01	3.52085643e-02	2.77340505e-03
6.46623194e-01	3.20172496e-02	2.76463060e-03
6.47084296e-01	3.13899405e-02	2.76894262e-03
6.47545338e-01	3.48271579e-02	2.80075776e-03
6.48006380e-01	3.39330025e-02	2.80600204e-03
6.48467422e-01	3.22063640e-02	2.80728284e-03
6.48928463e-01	3.18790004e-02	2.81246705e-03
6.49389565e-01	3.43958810e-02	2.83558341e-03
6.49850607e-01	3.54507342e-02	2.85350415e-03
6.50311649e-01	3.49993929e-02	2.86264205e-03
6.50772691e-01	3.45945321e-02	2.87012779e-03
6.51233733e-01	3.40045393e-02	2.87973322e-03
6.51694834e-01	3.33196148e-02	2.88509903e-03
6.52155876e-01	3.31117213e-02	2.89244368e-03
6.52616918e-01	3.27904299e-02	2.90010055e-03
6.53077960e-01	3.34383585e-02	2.91979616e-03
6.53539002e-01	3.19119170e-02	2.92152469e-03
6.54000103e-01	3.31613198e-02	2.93987477e-03
6.54461145e-01	3.44893113e-02	2.96202698e-03
6.54922187e-01	3.30874361e-02	2.95914942e-03
6.55383229e-01	3.25694941e-02	2.96971598e-03
6.55844331e-01	3.07582170e-02	2.96605052e-03
6.56305373e-01	3.38094085e-02	3.00327525e-03
6.56766415e-01	3.23766097e-02	3.00254975e-03
6.57227457e-01	3.30229960e-02	3.01561132e-03
6.57688498e-01	3.41640189e-02	3.04184970e-03
6.58149600e-01	3.06812972e-02	3.02849617e-03
6.58610642e-01	3.22979167e-02	3.05435131e-03
6.59071684e-01	3.31029780e-02	3.07101337e-03
6.59532726e-01	3.35448831e-02	3.08411266e-03
6.59993768e-01	3.37262936e-02	3.09679890e-03
6.60454869e-01	3.21996585e-02	3.09979287e-03
6.60915911e-01	3.26998718e-02	3.11577274e-03
6.61376953e-01	3.30282822e-02	3.13322106e-03
6.61837995e-01	3.22620533e-02	3.14145861e-03
6.62299037e-01	3.32442038e-02	3.16246180e-03
6.62760139e-01	3.28484252e-02	3.17511335e-03
6.63221180e-01	3.37950885e-02	3.19218123e-03
6.63682222e-01	3.20532247e-02	3.19489837e-03
6.64143264e-01	3.25771682e-02	3.21414322e-03
6.64604366e-01	3.34286727e-02	3.23141506e-03
6.65065408e-01	3.27089019e-02	3.23917833e-03
6.65526450e-01	3.26903537e-02	3.24966642e-03
6.65987492e-01	3.41443382e-02	3.27935186e-03
6.66448534e-01	3.34217623e-02	3.28631373e-03
6.66909635e-01	3.32304686e-02	3.30187241e-03
6.67370677e-01	3.46724018e-02	3.33326380e-03
6.67831719e-01	3.13641056e-02	3.31761874e-03
6.68292761e-01	3.06502022e-02	3.33288265e-03
6.68753803e-01	3.21415141e-02	3.35735013e-03
6.69214904e-01	3.24228555e-02	3.37341661e-03
6.69675946e-01	3.12456079e-02	3.38822231e-03
6.70136988e-01	3.13774422e-02	3.40328249e-03
6.70598030e-01	3.03279515e-02	3.40896170e-03
6.71059072e-01	3.21315378e-02	3.44323996e-03
6.71520174e-01	3.13812494e-02	3.45449150e-03
6.71981215e-01	3.27463821e-02	3.48369777e-03
6.72442257e-01	3.38548645e-02	3.50285508e-03
6.72903299e-01	3.40002403e-02	3.52553837e-03
6.73364401e-01	3.18448022e-02	3.52723105e-03
6.73825443e-01	3.07070352e-02	3.53829074e-03
6.74286485e-01	3.11368369e-02	3.56149999e-03
6.74747527e-01	3.26858461e-02	3.58274695e-03
6.75208569e-01	3.44349183e-02	3.62260523e-03
6.75669670e-01	3.39124128e-02	3.63898836e-03
6.76130712e-01	3.25787477e-02	3.64968600e-03
6.76591754e-01	3.22412662e-02	3.67149268e-03
6.77052796e-01	3.01172938e-02	3.66950361e-03
6.77513838e-01	3.21061984e-02	3.71176004e-03
6.77974939e-01	3.12023070e-02	3.72099178e-03
6.78435981e-01	2.96459310e-02	3.73231107e-03
6.78897023e-01	3.13687399e-02	3.76636162e-03
6.79358065e-01	3.27452198e-02	3.80217284e-03
6.79819107e-01	3.34405228e-02	3.83508508e-03
6.80280209e-01	3.33378240e-02	3.85023654e-03
6.80741251e-01	3.34326178e-02	3.88440117e-03
6.81202292e-01	2.99473740e-02	3.87422438e-03
6.81663334e-01	2.90333983e-02	3.88453458e-03
6.82124376e-01	3.18434946e-02	3.94358672e-03
6.82585478e-01	3.22821811e-02	3.97027424e-03
6.83046520e-01	3.02555673e-02	3.97548825e-03
6.83507562e-01	2.98143215e-02	3.99213796e-03
6.83968604e-01	3.31855789e-02	4.05469676e-03
6.84429705e-01	3.12729143e-02	4.06450313e-03
6.84890747e-01	3.41343917e-02	4.11547348e-03
6.85351789e-01	3.30734588e-02	4.14263364e-03
6.85812831e-01	2.97026988e-02	4.14055400e-03
6.86273873e-01	3.00571769e-02	4.17169835e-03
6.86734974e-01	3.26565690e-02	4.22863755e-03
6.87196016e-01	3.16962190e-02	4.24491195e-03
6.87657058e-01	3.08654942e-02	4.27517528e-03
6.88118100e-01	3.24189030e-02	4.31703916e-03
6.88579142e-01	3.38231027e-02	4.36159316e-03
6.89040244e-01	3.48254032e-02	4.41397261e-03
6.89501286e-01	3.05950250e-02	4.39939508e-03
6.89962327e-01	3.07101067e-02	4.43946943e-03
6.90423369e-01	3.21884379e-02	4.47311485e-03
6.90884411e-01	3.33782509e-02	4.50555841e-03
6.91345513e-01	3.47188599e-02	4.55463072e-03
6.91806555e-01	3.32509130e-02	4.56385873e-03
6.92267597e-01	3.09282504e-02	4.57495172e-03
6.92728639e-01	2.95834392e-02	4.57931357e-03
6.93189740e-01	3.16758640e-02	4.63020196e-03
6.93650782e-01	3.11654024e-02	4.64780768e-03
6.94111824e-01	3.32074948e-02	4.68905270e-03
6.94572866e-01	3.20232213e-02	4.71901149e-03
6.95033908e-01	2.94907894e-02	4.72441595e-03
6.95495009e-01	3.02435048e-02	4.75422153e-03
6.95956051e-01	3.03859357e-02	4.79318528e-03
6.96417093e-01	3.16340774e-02	4.83797211e-03
6.96878135e-01	3.25442143e-02	4.88245999e-03
6.97339177e-01	3.06882448e-02	4.88622207e-03
6.97800279e-01	3.29729393e-02	4.94952779e-03
6.98261321e-01	3.07423715e-02	4.95116087e-03
6.98722363e-01	2.95948498e-02	4.96462779e-03
6.99183404e-01	3.01273353e-02	5.02186688e-03
6.99644446e-01	3.17049772e-02	5.07045165e-03
7.00105548e-01	3.13903131e-02	5.09017427e-03
7.00566590e-01	3.31204496e-02	5.17081190e-03
7.01027632e-01	3.02019175e-02	5.15560526e-03
7.01488674e-01	3.02674919e-02	5.19407913e-03
7.01949775e-01	2.97397729e-02	5.23326732e-03
7.02410817e-01	2.82568783e-02	5.26217557e-03
7.02871859e-01	2.80141588e-02	5.29094739e-03
7.03332901e-01	3.28418128e-02	5.39663853e-03
7.03793943e-01	2.93041263e-02	5.39449090e-03
7.04255044e-01	2.92714797e-02	5.43937134e-03
7.04716086e-01	2.85086520e-02	5.46736736e-03
7.05177128e-01	2.66500618e-02	5.48940105e-03
7.05638170e-01	2.85079870e-02	5.56991808e-03
7.06099212e-01	2.82771494e-02	5.58932219e-03
7.06560314e-01	3.27828750e-02	5.67514682e-03
7.07021356e-01	3.00500877e-02	5.67677990e-03
7.07482398e-01	2.93741934e-02	5.69479540e-03
7.07943439e-01	2.78426167e-02	5.69481822e-03
7.08404481e-01	2.95324661e-02	5.75020351e-03
7.08865583e-01	3.21600363e-02	5.80121996e-03
7.09326625e-01	3.00215781e-02	5.80154266e-03
7.09787667e-01	2.97246873e-02	5.81549620e-03
7.10248709e-01	3.41145135e-02	5.90083376e-03
7.10709751e-01	3.29429395e-02	5.93415182e-03
7.11170852e-01	3.07212416e-02	5.92006324e-03
7.11631894e-01	2.80798618e-02	5.91797056e-03
7.12092936e-01	3.04625817e-02	5.99523354e-03
7.12553978e-01	2.79117133e-02	5.98169444e-03
