q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00013_00_00001_av_ave.h5_00001_[NS13_25C]_trm=0.871994	error
4.80643630e-01	5.70013225e-02	1.36737921e-03
4.81104672e-01	5.72682098e-02	1.36861543e-03
4.81565744e-01	5.63374460e-02	1.36662787e-03
4.82026786e-01	5.60480468e-02	1.36559410e-03
4.82487828e-01	5.71565926e-02	1.36813172e-03
4.82948899e-01	5.76523915e-02	1.37127843e-03
4.83409941e-01	5.66262193e-02	1.36833417e-03
4.83871013e-01	5.66224158e-02	1.36924325e-03
4.84332055e-01	5.60605042e-02	1.36876025e-03
4.84793127e-01	5.67182228e-02	1.37109531e-03
4.85254169e-01	5.57579510e-02	1.36902160e-03
4.85715210e-01	5.52857891e-02	1.36842707e-03
4.86176282e-01	5.69681302e-02	1.37413107e-03
4.86637324e-01	5.70632890e-02	1.37362629e-03
4.87098396e-01	5.61672151e-02	1.37207995e-03
4.87559438e-01	5.55370525e-02	1.37206679e-03
4.88020480e-01	5.52669875e-02	1.37073523e-03
4.88481551e-01	5.65066449e-02	1.37512223e-03
4.88942593e-01	5.53019717e-02	1.37242326e-03
4.89403665e-01	5.54164574e-02	1.37332897e-03
4.89864707e-01	5.65191731e-02	1.37694553e-03
4.90325779e-01	5.59617281e-02	1.37600279e-03
4.90786821e-01	5.56521639e-02	1.37608813e-03
4.91247863e-01	5.51707335e-02	1.37494912e-03
4.91708934e-01	5.50013892e-02	1.37533189e-03
4.92169976e-01	5.46633601e-02	1.37582945e-03
4.92631048e-01	5.37612550e-02	1.37336296e-03
4.93092090e-01	5.52209429e-02	1.37831527e-03
4.93553132e-01	5.39606921e-02	1.37474493e-03
4.94014204e-01	5.49194627e-02	1.37853948e-03
4.94475245e-01	5.48948459e-02	1.37855508e-03
4.94936317e-01	5.40598147e-02	1.37705263e-03
4.95397359e-01	5.48134670e-02	1.37995789e-03
4.95858431e-01	5.43957241e-02	1.37854193e-03
4.96319473e-01	5.49149290e-02	1.38060283e-03
4.96780515e-01	5.51443882e-02	1.38174370e-03
4.97241586e-01	5.46433516e-02	1.38195115e-03
4.97702628e-01	5.38689978e-02	1.38050993e-03
4.98163700e-01	5.36035001e-02	1.37976930e-03
4.98624742e-01	5.30953594e-02	1.37881655e-03
4.99085814e-01	5.41963801e-02	1.38299470e-03
4.99546856e-01	5.53971827e-02	1.38588669e-03
5.00007927e-01	5.42233177e-02	1.38333766e-03
5.00468969e-01	5.29883914e-02	1.38093892e-03
5.00930011e-01	5.31151593e-02	1.38228596e-03
5.01391053e-01	5.32451943e-02	1.38285267e-03
5.01852155e-01	5.42556532e-02	1.38697342e-03
5.02313197e-01	5.33320978e-02	1.38456537e-03
5.02774239e-01	5.36769405e-02	1.38522009e-03
5.03235281e-01	5.42505085e-02	1.38766179e-03
5.03696322e-01	5.35054319e-02	1.38638029e-03
5.04157424e-01	5.35358712e-02	1.38634176e-03
5.04618466e-01	5.37518859e-02	1.38797832e-03
5.05079508e-01	5.22437207e-02	1.38487085e-03
5.05540550e-01	5.29777035e-02	1.38848426e-03
5.06001592e-01	5.34227192e-02	1.38835353e-03
5.06462693e-01	5.48925586e-02	1.39358488e-03
5.06923735e-01	5.30302338e-02	1.38832559e-03
5.07384777e-01	5.36456294e-02	1.39198743e-03
5.07845819e-01	5.18746488e-02	1.38715887e-03
5.08306861e-01	5.22972420e-02	1.38871721e-03
5.08767962e-01	5.24380505e-02	1.38983841e-03
5.09229004e-01	5.27909696e-02	1.39201188e-03
5.09690046e-01	5.20107858e-02	1.39030057e-03
5.10151088e-01	5.15276901e-02	1.38945074e-03
5.10612190e-01	5.19874766e-02	1.39154727e-03
5.11073232e-01	5.23500554e-02	1.39281852e-03
5.11534274e-01	5.18676564e-02	1.39202725e-03
5.11995316e-01	5.08551188e-02	1.38981850e-03
5.12456357e-01	5.14924936e-02	1.39172457e-03
5.12917459e-01	5.20180054e-02	1.39350165e-03
5.13378501e-01	5.22155166e-02	1.39533938e-03
5.13839543e-01	5.13857901e-02	1.39419897e-03
5.14300585e-01	5.09548001e-02	1.39309105e-03
5.14761627e-01	5.17449006e-02	1.39467476e-03
5.15222728e-01	5.15358560e-02	1.39464391e-03
5.15683770e-01	5.21738231e-02	1.39743323e-03
5.16144812e-01	5.14516830e-02	1.39494555e-03
5.16605854e-01	5.23949154e-02	1.39815849e-03
5.17066896e-01	5.26958033e-02	1.39916083e-03
5.17527997e-01	5.17523214e-02	1.39622577e-03
5.17989039e-01	5.20564690e-02	1.39747537e-03
5.18450081e-01	5.15877828e-02	1.39720249e-03
5.18911123e-01	4.94060740e-02	1.39125483e-03
5.19372165e-01	5.08844256e-02	1.39569421e-03
5.19833267e-01	5.08450083e-02	1.39500177e-03
5.20294309e-01	5.10336272e-02	1.39559084e-03
5.20755351e-01	5.09885028e-02	1.39552320e-03
5.21216393e-01	5.08908927e-02	1.39571051e-03
5.21677494e-01	5.02751991e-02	1.39366766e-03
5.22138536e-01	5.14141731e-02	1.39756710e-03
5.22599578e-01	5.06448075e-02	1.39524753e-03
5.23060620e-01	5.03730662e-02	1.39533600e-03
5.23521662e-01	5.02500236e-02	1.39490725e-03
5.23982763e-01	5.04508018e-02	1.39501726e-03
5.24443805e-01	5.13341539e-02	1.39806070e-03
5.24904847e-01	4.99730930e-02	1.39411294e-03
5.25365889e-01	5.04071005e-02	1.39648188e-03
5.25826931e-01	5.04922941e-02	1.39717187e-03
5.26288033e-01	5.08000478e-02	1.39923976e-03
5.26749074e-01	4.98160720e-02	1.39600178e-03
5.27210116e-01	5.02278917e-02	1.39759260e-03
5.27671158e-01	5.14175482e-02	1.40224327e-03
5.28132200e-01	4.95219640e-02	1.39718817e-03
5.28593302e-01	5.02811298e-02	1.40065246e-03
5.29054344e-01	4.91810739e-02	1.39672449e-03
5.29515386e-01	4.89143655e-02	1.39723881e-03
5.29976428e-01	4.87559475e-02	1.39656232e-03
5.30437529e-01	4.98370007e-02	1.40003022e-03
5.30898571e-01	5.01546189e-02	1.40191067e-03
5.31359613e-01	4.96612526e-02	1.40084932e-03
5.31820655e-01	4.92229387e-02	1.39953906e-03
5.32281697e-01	5.01992106e-02	1.40341558e-03
5.32742798e-01	4.99336086e-02	1.40229287e-03
5.33203840e-01	5.00911996e-02	1.40391826e-03
5.33664882e-01	4.92461994e-02	1.40944740e-03
5.34125924e-01	4.87745926e-02	1.41615095e-03
5.34586966e-01	4.96827401e-02	1.42251118e-03
5.35048068e-01	4.92598526e-02	1.42398756e-03
5.35509109e-01	4.79850993e-02	1.42317405e-03
5.35970151e-01	4.89993654e-02	1.42899086e-03
5.36431193e-01	4.92985211e-02	1.43293501e-03
5.36892235e-01	4.90631424e-02	1.43557868e-03
5.37353337e-01	4.85952944e-02	1.43773574e-03
5.37814379e-01	4.89156470e-02	1.44110306e-03
5.38275421e-01	4.87331040e-02	1.44390506e-03
5.38736463e-01	4.83879969e-02	1.44612032e-03
5.39197505e-01	4.82581221e-02	1.44693826e-03
5.39658606e-01	4.90650311e-02	1.45186135e-03
5.40119648e-01	4.93889526e-02	1.45519548e-03
5.40580690e-01	4.82850485e-02	1.45429617e-03
5.41041732e-01	4.81008962e-02	1.45690306e-03
5.41502833e-01	4.89743352e-02	1.46149739e-03
5.41963875e-01	4.82879691e-02	1.47141691e-03
5.42424917e-01	4.72873375e-02	1.48169824e-03
5.42885959e-01	4.81291041e-02	1.49379694e-03
5.43347001e-01	4.83589880e-02	1.50329573e-03
5.43808103e-01	4.85103168e-02	1.50995632e-03
5.44269145e-01	4.81850728e-02	1.51474238e-03
5.44730186e-01	4.77574989e-02	1.51956489e-03
5.45191228e-01	4.62817252e-02	1.52004417e-03
5.45652270e-01	4.77168187e-02	1.53149827e-03
5.46113372e-01	4.71925400e-02	1.53536850e-03
5.46574414e-01	4.69358265e-02	1.53947226e-03
5.47035456e-01	4.78675738e-02	1.54734380e-03
5.47496498e-01	4.69669625e-02	1.55070308e-03
5.47957540e-01	4.68782000e-02	1.55564409e-03
5.48418641e-01	4.67122272e-02	1.56004413e-03
5.48879683e-01	4.64728437e-02	1.56540214e-03
5.49340725e-01	4.69177477e-02	1.57115888e-03
5.49801767e-01	4.73736450e-02	1.57724018e-03
5.50262868e-01	4.73189354e-02	1.58258318e-03
5.50723910e-01	4.66983207e-02	1.58550905e-03
5.51184952e-01	4.73020002e-02	1.59246346e-03
5.51645994e-01	4.72217202e-02	1.59559457e-03
5.52107036e-01	4.65851538e-02	1.59924035e-03
5.52568138e-01	4.56129983e-02	1.60199997e-03
5.53029180e-01	4.66299728e-02	1.60898769e-03
5.53490222e-01	4.67375703e-02	1.61391054e-03
5.53951263e-01	4.62842807e-02	1.61763560e-03
5.54412305e-01	4.67969291e-02	1.62349979e-03
5.54873407e-01	4.62274253e-02	1.62506790e-03
5.55334449e-01	4.66411039e-02	1.63229485e-03
5.55795491e-01	4.59113680e-02	1.63419289e-03
5.56256533e-01	4.48260233e-02	1.63485459e-03
5.56717575e-01	4.59267497e-02	1.64415874e-03
5.57178676e-01	4.53575030e-02	1.64569798e-03
5.57639718e-01	4.60570753e-02	1.65411201e-03
5.58100760e-01	4.53356877e-02	1.65557745e-03
5.58561802e-01	4.58673127e-02	1.66179426e-03
5.59022903e-01	4.51158509e-02	1.66316400e-03
5.59483945e-01	4.57667597e-02	1.67006312e-03
5.59944987e-01	4.71219979e-02	1.67982059e-03
5.60406029e-01	4.59119789e-02	1.67939463e-03
5.60867071e-01	4.57732603e-02	1.68368558e-03
5.61328173e-01	4.56645079e-02	1.68792868e-03
5.61789215e-01	4.55319211e-02	1.69291126e-03
5.62250257e-01	4.41931896e-02	1.69199728e-03
5.62711298e-01	4.44934666e-02	1.69745146e-03
5.63172340e-01	4.52832393e-02	1.70384569e-03
5.63633442e-01	4.61062603e-02	1.71282236e-03
5.64094484e-01	4.53525409e-02	1.71414879e-03
5.64555526e-01	4.58807349e-02	1.72076654e-03
5.65016568e-01	4.51828614e-02	1.72272115e-03
5.65477610e-01	4.62678298e-02	1.73209608e-03
5.65938711e-01	4.54616770e-02	1.73302682e-03
5.66399753e-01	4.45615947e-02	1.73358934e-03
5.66860795e-01	4.49100174e-02	1.74011232e-03
5.67321837e-01	4.51040193e-02	1.74444483e-03
5.67782879e-01	4.52360734e-02	1.74967700e-03
5.68243980e-01	4.45309356e-02	1.75266282e-03
5.68705022e-01	4.40587439e-02	1.75580790e-03
5.69166064e-01	4.41715904e-02	1.75888441e-03
5.69627106e-01	4.55049463e-02	1.76975899e-03
5.70088208e-01	4.33001444e-02	1.76620111e-03
5.70549250e-01	4.41877283e-02	1.77387462e-03
5.71010292e-01	4.50834520e-02	1.78059028e-03
5.71471334e-01	4.63790521e-02	1.79139210e-03
5.71932375e-01	4.58672419e-02	1.79409736e-03
5.72393477e-01	4.62061875e-02	1.79958495e-03
5.72854519e-01	4.43738289e-02	1.79599202e-03
5.73315561e-01	4.35754582e-02	1.79733173e-03
5.73776603e-01	4.44553122e-02	1.80428103e-03
5.74237645e-01	4.44142781e-02	1.80726219e-03
5.74698746e-01	4.42964919e-02	1.81113707e-03
5.75159788e-01	4.48248163e-02	1.81634014e-03
5.75620830e-01	4.44740839e-02	1.81821710e-03
5.76081872e-01	4.30799425e-02	1.81676238e-03
5.76542914e-01	4.42330465e-02	1.82552938e-03
5.77004015e-01	4.45622951e-02	1.83010404e-03
5.77465057e-01	4.24836427e-02	1.82579388e-03
5.77926099e-01	4.28996906e-02	1.83119939e-03
5.78387141e-01	4.45521586e-02	1.84163824e-03
5.78848243e-01	4.38887216e-02	1.84337539e-03
5.79309285e-01	4.35300767e-02	1.84630300e-03
5.79770327e-01	4.36366796e-02	1.85135507e-03
5.80231369e-01	4.43338379e-02	1.85931346e-03
5.80692410e-01	4.26650643e-02	1.85592077e-03
5.81153512e-01	4.38206270e-02	1.86618918e-03
5.81614554e-01	4.42819335e-02	1.87275209e-03
5.82075596e-01	4.35613319e-02	1.87485700e-03
5.82536638e-01	4.34886143e-02	1.87910476e-03
5.82997680e-01	4.32619452e-02	1.88433717e-03
5.83458781e-01	4.38750386e-02	1.89155783e-03
5.83919823e-01	4.30554040e-02	1.89154060e-03
5.84380865e-01	4.32332978e-02	1.89902855e-03
5.84841907e-01	4.29779403e-02	1.90284592e-03
5.85302949e-01	4.31002378e-02	1.90918427e-03
5.85764050e-01	4.23855744e-02	1.91124470e-03
5.86225092e-01	4.18966785e-02	1.91240269e-03
5.86686134e-01	4.28385660e-02	1.92274223e-03
5.87147176e-01	4.15984616e-02	1.92195247e-03
5.87608278e-01	4.26514186e-02	1.93163694e-03
5.88069320e-01	4.29331549e-02	1.93789846e-03
5.88530362e-01	4.21090610e-02	1.93990732e-03
5.88991404e-01	4.28648219e-02	1.94849761e-03
5.89452446e-01	4.22823168e-02	1.95008237e-03
5.89913547e-01	4.29554768e-02	1.95796718e-03
5.90374589e-01	4.32279892e-02	1.96466991e-03
5.90835631e-01	4.24776599e-02	1.96568342e-03
5.91296673e-01	4.29525450e-02	1.97297125e-03
5.91757715e-01	4.29922491e-02	1.98004022e-03
5.92218816e-01	4.28650156e-02	1.98485516e-03
5.92679858e-01	4.28875387e-02	1.98988942e-03
5.93140900e-01	4.22602817e-02	1.99160352e-03
5.93601942e-01	4.29795459e-02	2.00263271e-03
5.94062984e-01	4.15443406e-02	1.99946039e-03
5.94524086e-01	4.24189046e-02	2.01054639e-03
5.94985127e-01	4.17433903e-02	2.01433501e-03
5.95446169e-01	4.11597416e-02	2.01460952e-03
5.95907211e-01	4.26085964e-02	2.02793418e-03
5.96368253e-01	4.28926870e-02	2.03425647e-03
5.96829355e-01	4.15865108e-02	2.03257939e-03
5.97290397e-01	4.18334715e-02	2.04046397e-03
5.97751439e-01	4.34180163e-02	2.05402588e-03
5.98212481e-01	4.18745503e-02	2.05295254e-03
5.98673582e-01	4.05464098e-02	2.05283565e-03
5.99134624e-01	4.28559631e-02	2.06926907e-03
5.99595666e-01	4.22466993e-02	2.07134825e-03
6.00056708e-01	4.17576171e-02	2.07455480e-03
6.00517750e-01	4.23649848e-02	2.08392902e-03
6.00978851e-01	4.16829512e-02	2.08530179e-03
6.01439893e-01	4.14713509e-02	2.09058356e-03
6.01900935e-01	4.17283699e-02	2.09975103e-03
6.02361977e-01	4.08024639e-02	2.10116594e-03
6.02823019e-01	4.11990508e-02	2.10985658e-03
6.03284121e-01	4.14536148e-02	2.11587758e-03
6.03745162e-01	4.28311266e-02	2.12938199e-03
6.04206204e-01	4.19108830e-02	2.13081483e-03
6.04667246e-01	4.22092676e-02	2.13843957e-03
6.05128288e-01	4.17972617e-02	2.14269524e-03
6.05589390e-01	4.15509306e-02	2.14540353e-03
6.06050432e-01	4.15410809e-02	2.15144432e-03
6.06511474e-01	4.06686552e-02	2.15301057e-03
6.06972516e-01	4.06924672e-02	2.15727417e-03
6.07433617e-01	4.13622856e-02	2.16655666e-03
6.07894659e-01	4.09125015e-02	2.16790894e-03
6.08355701e-01	4.10253480e-02	2.17549456e-03
6.08816743e-01	4.08363603e-02	2.17981287e-03
6.09277785e-01	3.96340266e-02	2.17779819e-03
6.09738886e-01	4.13155593e-02	2.19310867e-03
6.10199928e-01	4.14497443e-02	2.19575735e-03
6.10660970e-01	4.10020389e-02	2.19865865e-03
6.11122012e-01	4.09481712e-02	2.20509083e-03
6.11583054e-01	4.10618074e-02	2.21159915e-03
6.12044156e-01	3.94387729e-02	2.20899982e-03
6.12505198e-01	4.03641351e-02	2.21895077e-03
6.12966239e-01	3.87414694e-02	2.21504970e-03
6.13427281e-01	4.09225523e-02	2.23278021e-03
6.13888323e-01	3.97663005e-02	2.23040441e-03
6.14349425e-01	4.01440226e-02	2.24134838e-03
6.14810467e-01	4.02577296e-02	2.24713632e-03
6.15271509e-01	4.02041599e-02	2.25711195e-03
6.15732551e-01	3.83672565e-02	2.25333637e-03
6.16193652e-01	4.01454195e-02	2.26814649e-03
6.16654694e-01	4.04563993e-02	2.27702083e-03
6.17115736e-01	4.01043668e-02	2.28358107e-03
6.17576778e-01	3.94074544e-02	2.28372635e-03
6.18037820e-01	4.01178114e-02	2.29836116e-03
6.18498921e-01	3.92170623e-02	2.30126409e-03
6.18959963e-01	3.98009568e-02	2.30979314e-03
6.19421005e-01	4.12095897e-02	2.32517323e-03
6.19882047e-01	4.05617096e-02	2.33052531e-03
6.20343089e-01	3.91734242e-02	2.33222754e-03
6.20804191e-01	4.14844565e-02	2.35033920e-03
6.21265233e-01	4.13440019e-02	2.35483167e-03
6.21726274e-01	4.04460356e-02	2.36083986e-03
6.22187316e-01	3.99929509e-02	2.36589462e-03
6.22648358e-01	3.93620878e-02	2.36937101e-03
6.23109460e-01	3.90898734e-02	2.37786258e-03
6.23570502e-01	3.92520539e-02	2.38677766e-03
6.24031544e-01	4.06919084e-02	2.40035821e-03
6.24492586e-01	4.00355868e-02	2.40236591e-03
6.24953628e-01	4.06319089e-02	2.41689174e-03
6.25414729e-01	3.96604091e-02	2.42150808e-03
6.25875771e-01	3.90694439e-02	2.42701778e-03
6.26336813e-01	4.00458612e-02	2.43958086e-03
6.26797855e-01	4.08519544e-02	2.45343102e-03
6.27258956e-01	3.91081460e-02	2.45222007e-03
6.27719998e-01	3.91645059e-02	2.45950324e-03
6.28181040e-01	3.80019918e-02	2.46219500e-03
6.28642082e-01	4.03410569e-02	2.48600333e-03
6.29103124e-01	3.87621485e-02	2.48474092e-03
6.29564226e-01	3.87717597e-02	2.49589211e-03
6.30025268e-01	3.86509299e-02	2.50302441e-03
6.30486310e-01	3.94496359e-02	2.51353439e-03
6.30947351e-01	3.99311706e-02	2.52115028e-03
6.31408393e-01	4.00060825e-02	2.53176433e-03
6.31869495e-01	4.02641557e-02	2.54140934e-03
6.32330537e-01	3.97491865e-02	2.54279329e-03
6.32791579e-01	3.95695195e-02	2.55263480e-03
6.33252621e-01	3.80398259e-02	2.55142548e-03
6.33713663e-01	3.65767889e-02	2.55155796e-03
6.34174764e-01	3.54829133e-02	2.55136401e-03
6.34635806e-01	3.89870629e-02	2.58019217e-03
6.35096848e-01	3.88982669e-02	2.58571701e-03
6.35557890e-01	3.89008522e-02	2.59514200e-03
6.36018991e-01	3.81293371e-02	2.59978860e-03
6.36480033e-01	3.93966660e-02	2.61645950e-03
6.36941075e-01	3.83225605e-02	2.61578127e-03
6.37402117e-01	3.90016362e-02	2.62958533e-03
6.37863159e-01	3.80474105e-02	2.62957369e-03
6.38324261e-01	3.78708020e-02	2.63849739e-03
6.38785303e-01	3.79577763e-02	2.64691981e-03
6.39246345e-01	3.76773588e-02	2.65344372e-03
6.39707386e-01	3.90775464e-02	2.66879983e-03
6.40168428e-01	3.98060605e-02	2.68140691e-03
6.40629530e-01	3.92831527e-02	2.68993038e-03
6.41090572e-01	3.90284397e-02	2.69845198e-03
6.41551614e-01	3.77569161e-02	2.69713975e-03
6.42012656e-01	3.67197469e-02	2.69885897e-03
6.42473698e-01	3.75048742e-02	2.71342695e-03
6.42934799e-01	3.85732874e-02	2.73143244e-03
6.43395841e-01	3.82977575e-02	2.73770373e-03
6.43856883e-01	3.88813540e-02	2.74842652e-03
6.44317925e-01	3.87848243e-02	2.75548128e-03
6.44779027e-01	3.78611200e-02	2.75997887e-03
6.45240068e-01	3.76780853e-02	2.77329097e-03
6.45701110e-01	3.76795307e-02	2.77775782e-03
6.46162152e-01	3.98437828e-02	2.80140107e-03
6.46623194e-01	3.86872515e-02	2.80523812e-03
6.47084296e-01	3.90047766e-02	2.81689339e-03
6.47545338e-01	3.86116095e-02	2.82367063e-03
6.48006380e-01	3.87631133e-02	2.83713033e-03
6.48467422e-01	3.50853018e-02	2.82229367e-03
6.48928463e-01	3.69618535e-02	2.84716790e-03
6.49389565e-01	3.83736826e-02	2.86059151e-03
6.49850607e-01	4.04621437e-02	2.88319588e-03
6.50311649e-01	4.18143198e-02	2.90558394e-03
6.50772691e-01	3.92976329e-02	2.89792172e-03
6.51233733e-01	3.82110924e-02	2.90543051e-03
6.51694834e-01	3.58136743e-02	2.89794756e-03
6.52155876e-01	3.90736014e-02	2.93186191e-03
6.52616918e-01	3.74359265e-02	2.93122442e-03
6.53077960e-01	3.59930098e-02	2.93643842e-03
6.53539002e-01	3.66255417e-02	2.95145554e-03
6.54000103e-01	3.81879695e-02	2.96854135e-03
6.54461145e-01	3.92796807e-02	2.98955711e-03
6.54922187e-01	3.83496471e-02	2.99557974e-03
6.55383229e-01	3.68304104e-02	2.99525470e-03
6.55844331e-01	3.71184386e-02	3.01038753e-03
6.56305373e-01	3.63112614e-02	3.01381899e-03
6.56766415e-01	3.96103002e-02	3.05202184e-03
6.57227457e-01	3.77897620e-02	3.05014895e-03
6.57688498e-01	3.71650457e-02	3.06016672e-03
6.58149600e-01	3.70166488e-02	3.06968018e-03
6.58610642e-01	3.95653397e-02	3.10211652e-03
6.59071684e-01	3.88699807e-02	3.10925720e-03
6.59532726e-01	3.77128012e-02	3.11034871e-03
6.59993768e-01	3.84007357e-02	3.12542473e-03
6.60454869e-01	3.84193920e-02	3.14371404e-03
6.60915911e-01	3.68573144e-02	3.14508891e-03
6.61376953e-01	3.61832380e-02	3.15168127e-03
6.61837995e-01	3.87019292e-02	3.18704429e-03
6.62299037e-01	3.62719782e-02	3.17755458e-03
6.62760139e-01	3.69199924e-02	3.19877896e-03
6.63221180e-01	3.67995203e-02	3.21415206e-03
6.63682222e-01	3.59519944e-02	3.22393747e-03
6.64143264e-01	3.63183469e-02	3.23648378e-03
6.64604366e-01	3.74112986e-02	3.25824367e-03
6.65065408e-01	3.79122533e-02	3.27830156e-03
6.65526450e-01	3.48447934e-02	3.26667237e-03
6.65987492e-01	3.64847407e-02	3.30004888e-03
6.66448534e-01	3.70716415e-02	3.31563735e-03
6.66909635e-01	3.64792496e-02	3.32372752e-03
6.67370677e-01	3.61009464e-02	3.34208342e-03
6.67831719e-01	3.46518531e-02	3.34252114e-03
6.68292761e-01	3.63582745e-02	3.37537983e-03
6.68753803e-01	3.63294259e-02	3.39117646e-03
6.69214904e-01	3.69448289e-02	3.40620871e-03
6.69675946e-01	3.73928100e-02	3.42688663e-03
6.70136988e-01	3.69340628e-02	3.44351609e-03
6.70598030e-01	3.59050557e-02	3.44922254e-03
6.71059072e-01	3.88921984e-02	3.49016115e-03
6.71520174e-01	3.62513587e-02	3.48874251e-03
6.71981215e-01	3.65376286e-02	3.51090613e-03
6.72442257e-01	3.79088968e-02	3.54130333e-03
6.72903299e-01	3.62716690e-02	3.53981811e-03
6.73364401e-01	3.75742577e-02	3.57237947e-03
6.73825443e-01	3.68577354e-02	3.58631159e-03
6.74286485e-01	3.63394208e-02	3.59822437e-03
6.74747527e-01	3.80889066e-02	3.63218086e-03
6.75208569e-01	3.93993929e-02	3.66492895e-03
6.75669670e-01	3.98330316e-02	3.68483854e-03
6.76130712e-01	3.70562039e-02	3.68467532e-03
6.76591754e-01	3.69867608e-02	3.71178123e-03
6.77052796e-01	3.56848128e-02	3.71623179e-03
6.77513838e-01	3.77890132e-02	3.75474128e-03
6.77974939e-01	3.80849317e-02	3.77887115e-03
6.78435981e-01	3.66743281e-02	3.79151921e-03
6.78897023e-01	3.54637429e-02	3.80440126e-03
6.79358065e-01	3.36656421e-02	3.81484861e-03
6.79819107e-01	3.31231877e-02	3.83317424e-03
6.80280209e-01	3.44718695e-02	3.86102172e-03
6.80741251e-01	3.71321067e-02	3.91097274e-03
6.81202292e-01	3.36048454e-02	3.90529772e-03
6.81663334e-01	3.59583460e-02	3.94704659e-03
6.82124376e-01	3.53074856e-02	3.96222249e-03
6.82585478e-01	3.79734747e-02	4.01751744e-03
6.83046520e-01	3.73916142e-02	4.03890479e-03
6.83507562e-01	3.65919583e-02	4.06181347e-03
6.83968604e-01	3.46132144e-02	4.06749826e-03
6.84429705e-01	3.81915681e-02	4.12860978e-03
6.84890747e-01	3.95577550e-02	4.15717158e-03
6.85351789e-01	3.76011878e-02	4.18303488e-03
6.85812831e-01	3.55218276e-02	4.19321517e-03
6.86273873e-01	3.61686870e-02	4.22822451e-03
6.86734974e-01	3.46166380e-02	4.24487609e-03
6.87196016e-01	3.49652506e-02	4.27183136e-03
6.87657058e-01	3.61121222e-02	4.32155887e-03
6.88118100e-01	3.28406617e-02	4.31142841e-03
6.88579142e-01	3.61218266e-02	4.38591884e-03
6.89040244e-01	3.64601091e-02	4.42479784e-03
6.89501286e-01	3.71548757e-02	4.46104724e-03
6.89962327e-01	3.52445617e-02	4.48032096e-03
6.90423369e-01	3.46138217e-02	4.50074673e-03
6.90884411e-01	3.75031717e-02	4.55538323e-03
6.91345513e-01	3.29818837e-02	4.53354698e-03
6.91806555e-01	3.41536924e-02	4.58006421e-03
6.92267597e-01	3.52369323e-02	4.61805332e-03
6.92728639e-01	3.39711197e-02	4.62601753e-03
6.93189740e-01	3.30964625e-02	4.64155572e-03
6.93650782e-01	3.55414785e-02	4.70440881e-03
6.94111824e-01	3.49917226e-02	4.71869996e-03
6.94572866e-01	3.33508626e-02	4.73080482e-03
6.95033908e-01	3.70658599e-02	4.80419118e-03
6.95495009e-01	3.46101746e-02	4.79083089e-03
6.95956051e-01	3.59573811e-02	4.85332171e-03
6.96417093e-01	3.67205143e-02	4.88790870e-03
6.96878135e-01	3.42655480e-02	4.89818398e-03
6.97339177e-01	3.57348211e-02	4.94469563e-03
6.97800279e-01	3.85580435e-02	4.99907183e-03
6.98261321e-01	3.82703617e-02	5.03297523e-03
6.98722363e-01	3.70859317e-02	5.05282078e-03
6.99183404e-01	3.62347104e-02	5.08463569e-03
6.99644446e-01	3.23203132e-02	5.06582297e-03
7.00105548e-01	3.50342542e-02	5.14913257e-03
7.00566590e-01	3.50889452e-02	5.18034911e-03
7.01027632e-01	3.52550223e-02	5.20561310e-03
7.01488674e-01	3.66533175e-02	5.27665019e-03
7.01949775e-01	3.74835469e-02	5.31966332e-03
7.02410817e-01	3.23953256e-02	5.29902522e-03
7.02871859e-01	3.65175158e-02	5.39752143e-03
7.03332901e-01	4.00036201e-02	5.46959881e-03
7.03793943e-01	3.78517881e-02	5.49052050e-03
7.04255044e-01	3.65926847e-02	5.52667258e-03
7.04716086e-01	3.58075276e-02	5.56577230e-03
7.05177128e-01	3.43579873e-02	5.57034835e-03
7.05638170e-01	3.48684527e-02	5.63558284e-03
7.06099212e-01	3.28964218e-02	5.65071451e-03
7.06560314e-01	3.44199613e-02	5.69223519e-03
7.07021356e-01	3.79320458e-02	5.78161236e-03
7.07482398e-01	3.40347998e-02	5.73414937e-03
7.07943439e-01	3.45870443e-02	5.78270201e-03
7.08404481e-01	3.35879251e-02	5.81050571e-03
7.08865583e-01	3.11503820e-02	5.79597568e-03
7.09326625e-01	3.44463326e-02	5.86841069e-03
7.09787667e-01	3.66608240e-02	5.90637466e-03
7.10248709e-01	3.65313403e-02	5.93367033e-03
7.10709751e-01	3.61742675e-02	5.97901363e-03
7.11170852e-01	3.25782374e-02	5.94333233e-03
7.11631894e-01	3.02472524e-02	5.96559839e-03
7.12092936e-01	3.03564370e-02	5.98963629e-03
7.12553978e-01	3.09716947e-02	6.02431409e-03
7.13015079e-01	2.95017026e-02	6.02814648e-03
7.13476121e-01	3.41562293e-02	6.10689167e-03
7.13937163e-01	3.52312252e-02	6.16698526e-03
7.14398205e-01	3.32401656e-02	6.17985101e-03
7.14859247e-01	3.50174084e-02	6.24545198e-03
7.15320349e-01	3.02513149e-02	6.19208859e-03
7.15781391e-01	3.32974978e-02	6.26228983e-03
7.16242433e-01	3.79504748e-02	6.37927186e-03
7.16703475e-01	3.36826779e-02	6.34186575e-03
7.17164516e-01	3.59246917e-02	6.39040256e-03
7.17625618e-01	3.81030105e-02	6.48236740e-03
