q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00001_00_00002_av_ave.h5_00001_[NS1_25C]_trm=0.873862	error
4.80643630e-01	2.51089949e-02	7.04638311e-04
4.81104672e-01	2.47389358e-02	7.03912054e-04
4.81565744e-01	2.48123109e-02	7.04474689e-04
4.82026786e-01	2.47497689e-02	7.04668928e-04
4.82487828e-01	2.44078655e-02	7.03912636e-04
4.82948899e-01	2.49039382e-02	7.05433020e-04
4.83409941e-01	2.47554947e-02	7.05336977e-04
4.83871013e-01	2.47569326e-02	7.05479004e-04
4.84332055e-01	2.50473544e-02	7.06389023e-04
4.84793127e-01	2.46291533e-02	7.06013001e-04
4.85254169e-01	2.44758409e-02	7.06529303e-04
4.85715210e-01	2.46753395e-02	7.06844090e-04
4.86176282e-01	2.47775987e-02	7.07296596e-04
4.86637324e-01	2.45088506e-02	7.07040599e-04
4.87098396e-01	2.45368537e-02	7.07432162e-04
4.87559438e-01	2.46044323e-02	7.07857311e-04
4.88020480e-01	2.47662198e-02	7.08277454e-04
4.88481551e-01	2.44648159e-02	7.08181062e-04
4.88942593e-01	2.41076667e-02	7.07949686e-04
4.89403665e-01	2.43256260e-02	7.08712789e-04
4.89864707e-01	2.44005341e-02	7.08887470e-04
4.90325779e-01	2.44662818e-02	7.09314249e-04
4.90786821e-01	2.44866759e-02	7.09974032e-04
4.91247863e-01	2.44021136e-02	7.09980144e-04
4.91708934e-01	2.47057285e-02	7.10654887e-04
4.92169976e-01	2.44995151e-02	7.10521359e-04
4.92631048e-01	2.43974626e-02	7.11016415e-04
4.93092090e-01	2.40466539e-02	7.10804132e-04
4.93553132e-01	2.38317847e-02	7.10591674e-04
4.94014204e-01	2.38170102e-02	7.11089117e-04
4.94475245e-01	2.38725152e-02	7.11416476e-04
4.94936317e-01	2.40583718e-02	7.11773057e-04
4.95397359e-01	2.44193226e-02	7.12698034e-04
4.95858431e-01	2.39673164e-02	7.12133653e-04
4.96319473e-01	2.41859034e-02	7.13059213e-04
4.96780515e-01	2.41495352e-02	7.13041925e-04
4.97241586e-01	2.43198704e-02	7.13596295e-04
4.97702628e-01	2.44731698e-02	7.14506838e-04
4.98163700e-01	2.39786711e-02	7.14023074e-04
4.98624742e-01	2.35880688e-02	7.13589427e-04
4.99085814e-01	2.34247651e-02	7.13557878e-04
4.99546856e-01	2.38712523e-02	7.14627386e-04
5.00007927e-01	2.39443686e-02	7.14989204e-04
5.00468969e-01	2.40926016e-02	7.15542934e-04
5.00930011e-01	2.34775003e-02	7.14588095e-04
5.01391053e-01	2.37866733e-02	7.15794391e-04
5.01852155e-01	2.37320587e-02	7.15876871e-04
5.02313197e-01	2.35566273e-02	7.15765636e-04
5.02774239e-01	2.30289456e-02	7.15239148e-04
5.03235281e-01	2.38128621e-02	7.17059884e-04
5.03696322e-01	2.32511852e-02	7.16192706e-04
5.04157424e-01	2.35217288e-02	7.16766634e-04
5.04618466e-01	2.33659744e-02	7.16475130e-04
5.05079508e-01	2.34773215e-02	7.17065705e-04
5.05540550e-01	2.38323417e-02	7.18528288e-04
5.06001592e-01	2.28869710e-02	7.17209536e-04
5.06462693e-01	2.27957312e-02	7.17257673e-04
5.06923735e-01	2.29196399e-02	7.17462914e-04
5.07384777e-01	2.33046468e-02	7.18459603e-04
5.07845819e-01	2.31919140e-02	7.18794297e-04
5.08306861e-01	2.36419719e-02	7.19714735e-04
5.08767962e-01	2.31915116e-02	7.18971831e-04
5.09229004e-01	2.30691265e-02	7.19182950e-04
5.09690046e-01	2.32255999e-02	7.19919917e-04
5.10151088e-01	2.33380292e-02	7.20633543e-04
5.10612190e-01	2.32701693e-02	7.20769982e-04
5.11073232e-01	2.25771759e-02	7.19766133e-04
5.11534274e-01	2.29515601e-02	7.20912067e-04
5.11995316e-01	2.31183618e-02	7.21168239e-04
5.12456357e-01	2.30929032e-02	7.21329008e-04
5.12917459e-01	2.26813313e-02	7.20978889e-04
5.13378501e-01	2.28439812e-02	7.21995195e-04
5.13839543e-01	2.23388225e-02	7.21343269e-04
5.14300585e-01	2.23783571e-02	7.21733435e-04
5.14761627e-01	2.27171406e-02	7.22250144e-04
5.15222728e-01	2.24925037e-02	7.21947697e-04
5.15683770e-01	2.26906464e-02	7.22415571e-04
5.16144812e-01	2.23442595e-02	7.22107303e-04
5.16605854e-01	2.22619157e-02	7.21966964e-04
5.17066896e-01	2.25194097e-02	7.22506666e-04
5.17527997e-01	2.22563799e-02	7.22146942e-04
5.17989039e-01	2.25544795e-02	7.22828205e-04
5.18450081e-01	2.24517677e-02	7.22649042e-04
5.18911123e-01	2.23478656e-02	7.22732279e-04
5.19372165e-01	2.25163568e-02	7.22929020e-04
5.19833267e-01	2.17792038e-02	7.21849559e-04
5.20294309e-01	2.19369084e-02	7.22231343e-04
5.20755351e-01	2.20524911e-02	7.22512719e-04
5.21216393e-01	2.20107734e-02	7.22613768e-04
5.21677494e-01	2.20739394e-02	7.22534372e-04
5.22138536e-01	2.19886024e-02	7.22319935e-04
5.22599578e-01	2.23989729e-02	7.23166100e-04
5.23060620e-01	2.18997989e-02	7.22505676e-04
5.23521662e-01	2.18222812e-02	7.22598110e-04
5.23982763e-01	2.18909532e-02	7.23038043e-04
5.24443805e-01	2.17428859e-02	7.22713710e-04
5.24904847e-01	2.21318249e-02	7.23441248e-04
5.25365889e-01	2.19578762e-02	7.23551493e-04
5.25826931e-01	2.13958155e-02	7.23084551e-04
5.26288033e-01	2.15924066e-02	7.23863370e-04
5.26749074e-01	2.14368124e-02	7.23453530e-04
5.27210116e-01	2.16628965e-02	7.24183687e-04
5.27671158e-01	2.18224321e-02	7.24698592e-04
5.28132200e-01	2.16620024e-02	7.24631071e-04
5.28593302e-01	2.16911267e-02	7.24995392e-04
5.29054344e-01	2.15620417e-02	7.24903774e-04
5.29515386e-01	2.16328707e-02	7.25256221e-04
5.29976428e-01	2.17429902e-02	7.25756341e-04
5.30437529e-01	2.08079647e-02	7.24187528e-04
5.30898571e-01	2.13021245e-02	7.25413731e-04
5.31359613e-01	2.13507507e-02	7.25619786e-04
5.31820655e-01	2.10403074e-02	7.25384627e-04
5.32281697e-01	2.12166160e-02	7.26065598e-04
5.32742798e-01	2.11292356e-02	7.25994934e-04
5.33203840e-01	2.14183796e-02	7.26800878e-04
5.33664882e-01	2.11151298e-02	7.30184198e-04
5.34125924e-01	2.13780254e-02	7.35124981e-04
5.34586966e-01	2.10989788e-02	7.36589427e-04
5.35048068e-01	2.13014502e-02	7.38254923e-04
5.35509109e-01	2.08429862e-02	7.38575764e-04
5.35970151e-01	2.12880615e-02	7.41006515e-04
5.36431193e-01	2.16761306e-02	7.43630226e-04
5.36892235e-01	2.15113536e-02	7.44560675e-04
5.37353337e-01	2.14256439e-02	7.46235135e-04
5.37814379e-01	2.05949005e-02	7.46404636e-04
5.38275421e-01	2.10494995e-02	7.48741964e-04
5.38736463e-01	2.10693162e-02	7.50134815e-04
5.39197505e-01	2.11621914e-02	7.51528365e-04
5.39658606e-01	2.14073118e-02	7.53098575e-04
5.40119648e-01	2.10520849e-02	7.53622619e-04
5.40580690e-01	2.08887514e-02	7.54272449e-04
5.41041732e-01	2.12414581e-02	7.56478461e-04
5.41502833e-01	2.14077383e-02	7.57922884e-04
5.41963875e-01	2.13926826e-02	7.63953198e-04
5.42424917e-01	2.09219772e-02	7.70269078e-04
5.42885959e-01	2.05722116e-02	7.74575106e-04
5.43347001e-01	2.08834410e-02	7.79647788e-04
5.43808103e-01	2.10219864e-02	7.83275871e-04
5.44269145e-01	2.08137278e-02	7.85981130e-04
5.44730186e-01	2.04413198e-02	7.87914905e-04
5.45191228e-01	2.10722368e-02	7.91986589e-04
5.45652270e-01	2.12810114e-02	7.95364089e-04
5.46113372e-01	2.07656901e-02	7.97739252e-04
5.46574414e-01	2.00340990e-02	7.99427740e-04
5.47035456e-01	2.04665009e-02	8.03134812e-04
5.47496498e-01	2.03580800e-02	8.05507589e-04
5.47957540e-01	2.04071533e-02	8.08307261e-04
5.48418641e-01	2.04798002e-02	8.11238599e-04
5.48879683e-01	2.01941561e-02	8.13773077e-04
5.49340725e-01	2.00966652e-02	8.15952197e-04
5.49801767e-01	2.04581693e-02	8.18964851e-04
5.50262868e-01	1.98705029e-02	8.20432731e-04
5.50723910e-01	2.01942790e-02	8.23926704e-04
5.51184952e-01	2.00430509e-02	8.25933821e-04
5.51645994e-01	2.03050766e-02	8.28759570e-04
5.52107036e-01	2.05238741e-02	8.31854879e-04
5.52568138e-01	1.98410880e-02	8.33090977e-04
5.53029180e-01	1.97517034e-02	8.35309213e-04
5.53490222e-01	2.01672092e-02	8.38704989e-04
5.53951263e-01	2.03393046e-02	8.41123925e-04
5.54412305e-01	1.99021511e-02	8.42572132e-04
5.54873407e-01	2.02514939e-02	8.45807255e-04
5.55334449e-01	1.97899844e-02	8.47101677e-04
5.55795491e-01	1.99450999e-02	8.49939883e-04
5.56256533e-01	1.95070952e-02	8.51279066e-04
5.56717575e-01	1.96817573e-02	8.54226178e-04
5.57178676e-01	2.00630967e-02	8.57221079e-04
5.57639718e-01	2.00607516e-02	8.59872322e-04
5.58100760e-01	1.94540080e-02	8.60908651e-04
5.58561802e-01	1.95818320e-02	8.63384339e-04
5.59022903e-01	1.97780225e-02	8.66334303e-04
5.59483945e-01	1.94125045e-02	8.67937575e-04
5.59944987e-01	1.95401348e-02	8.70469492e-04
5.60406029e-01	1.96263716e-02	8.72834527e-04
5.60867071e-01	1.96645930e-02	8.75575119e-04
5.61328173e-01	1.93453822e-02	8.77082639e-04
5.61789215e-01	1.92633290e-02	8.79066065e-04
5.62250257e-01	1.94089785e-02	8.81956774e-04
5.62711298e-01	1.91252008e-02	8.83524714e-04
5.63172340e-01	1.96270104e-02	8.86775379e-04
5.63633442e-01	1.90372095e-02	8.88229348e-04
5.64094484e-01	1.89419296e-02	8.90504743e-04
5.64555526e-01	1.91153958e-02	8.92870943e-04
5.65016568e-01	1.94149595e-02	8.96466139e-04
5.65477610e-01	1.93789843e-02	8.98642873e-04
5.65938711e-01	1.93661135e-02	9.00843763e-04
5.66399753e-01	1.91273764e-02	9.02589411e-04
5.66860795e-01	1.94779597e-02	9.05660563e-04
5.67321837e-01	1.91534925e-02	9.06965521e-04
5.67782879e-01	1.93608385e-02	9.09787312e-04
5.68243980e-01	1.93555430e-02	9.12144606e-04
5.68705022e-01	1.88988317e-02	9.13831056e-04
5.69166064e-01	1.88684482e-02	9.15895973e-04
5.69627106e-01	1.91879626e-02	9.19206999e-04
5.70088208e-01	1.87081266e-02	9.20900318e-04
5.70549250e-01	1.85192116e-02	9.22463194e-04
5.71010292e-01	1.89024806e-02	9.25930333e-04
5.71471334e-01	1.88362282e-02	9.28171736e-04
5.71932375e-01	1.91846918e-02	9.31597839e-04
5.72393477e-01	1.88998822e-02	9.32560186e-04
5.72854519e-01	1.88650638e-02	9.34658048e-04
5.73315561e-01	1.83360595e-02	9.34994488e-04
5.73776603e-01	1.96353029e-02	9.39912337e-04
5.74237645e-01	1.90459397e-02	9.40539874e-04
5.74698746e-01	1.91059131e-02	9.42687970e-04
5.75159788e-01	1.87597517e-02	9.43723076e-04
5.75620830e-01	1.85327698e-02	9.45378852e-04
5.76081872e-01	1.87600404e-02	9.47333232e-04
5.76542914e-01	1.88230220e-02	9.49495938e-04
5.77004015e-01	1.90651659e-02	9.52242815e-04
5.77465057e-01	1.85759217e-02	9.53256153e-04
5.77926099e-01	1.83753427e-02	9.54860297e-04
5.78387141e-01	1.87390354e-02	9.57349141e-04
5.78848243e-01	1.88315064e-02	9.59799159e-04
5.79309285e-01	1.86674632e-02	9.61425656e-04
5.79770327e-01	1.88422557e-02	9.64418985e-04
5.80231369e-01	1.83397476e-02	9.66103689e-04
5.80692410e-01	1.79416556e-02	9.67414118e-04
5.81153512e-01	1.82091165e-02	9.70730151e-04
5.81614554e-01	1.83544699e-02	9.73370392e-04
5.82075596e-01	1.76468026e-02	9.74334893e-04
5.82536638e-01	1.77919995e-02	9.77315474e-04
5.82997680e-01	1.79163609e-02	9.80209443e-04
5.83458781e-01	1.85637604e-02	9.84328683e-04
5.83919823e-01	1.87007096e-02	9.86609142e-04
5.84380865e-01	1.86866727e-02	9.89453751e-04
5.84841907e-01	1.85386576e-02	9.91805340e-04
5.85302949e-01	1.87672731e-02	9.94850881e-04
5.85764050e-01	1.82089433e-02	9.96153336e-04
5.86225092e-01	1.79237574e-02	9.97905270e-04
5.86686134e-01	1.86732206e-02	1.00287131e-03
5.87147176e-01	1.82430502e-02	1.00384583e-03
5.87608278e-01	1.81612242e-02	1.00623583e-03
5.88069320e-01	1.80610437e-02	1.00901246e-03
5.88530362e-01	1.78215001e-02	1.01099059e-03
5.88991404e-01	1.81165952e-02	1.01465965e-03
5.89452446e-01	1.83576141e-02	1.01806619e-03
5.89913547e-01	1.81345809e-02	1.01999636e-03
5.90374589e-01	1.79118458e-02	1.02203572e-03
5.90835631e-01	1.80957448e-02	1.02500909e-03
5.91296673e-01	1.75879858e-02	1.02684821e-03
5.91757715e-01	1.75170116e-02	1.02991378e-03
5.92218816e-01	1.79026593e-02	1.03324431e-03
5.92679858e-01	1.79643426e-02	1.03610905e-03
5.93140900e-01	1.75811052e-02	1.03765319e-03
5.93601942e-01	1.75667889e-02	1.04093482e-03
5.94062984e-01	1.72167309e-02	1.04225508e-03
5.94524086e-01	1.81080494e-02	1.04764267e-03
5.94985127e-01	1.76037699e-02	1.04904466e-03
5.95446169e-01	1.80216059e-02	1.05345098e-03
5.95907211e-01	1.74158495e-02	1.05493353e-03
5.96368253e-01	1.68338157e-02	1.05608837e-03
5.96829355e-01	1.76042113e-02	1.06113718e-03
5.97290397e-01	1.82272159e-02	1.06562220e-03
5.97751439e-01	1.79657545e-02	1.06783339e-03
5.98212481e-01	1.82431359e-02	1.07149407e-03
5.98673582e-01	1.89583767e-02	1.07643835e-03
5.99134624e-01	1.80618428e-02	1.07670017e-03
5.99595666e-01	1.83116626e-02	1.08062814e-03
6.00056708e-01	1.85653754e-02	1.08396437e-03
6.00517750e-01	1.78806260e-02	1.08579092e-03
6.00978851e-01	1.77274328e-02	1.08798093e-03
6.01439893e-01	1.80750247e-02	1.09163683e-03
6.01900935e-01	1.86143573e-02	1.09706563e-03
6.02361977e-01	1.85856707e-02	1.09935959e-03
6.02823019e-01	1.85560845e-02	1.10248453e-03
6.03284121e-01	1.77918058e-02	1.10354240e-03
6.03745162e-01	1.81150660e-02	1.10815652e-03
6.04206204e-01	1.81984883e-02	1.11194013e-03
6.04667246e-01	1.79584008e-02	1.11443852e-03
6.05128288e-01	1.78596955e-02	1.11751573e-03
6.05589390e-01	1.88598130e-02	1.12274406e-03
6.06050432e-01	1.74655858e-02	1.12129736e-03
6.06511474e-01	1.77840628e-02	1.12571288e-03
6.06972516e-01	1.74560994e-02	1.12627342e-03
6.07433617e-01	1.77180897e-02	1.13030302e-03
6.07894659e-01	1.80886704e-02	1.13341969e-03
6.08355701e-01	1.84318256e-02	1.13712961e-03
6.08816743e-01	1.80791263e-02	1.13953592e-03
6.09277785e-01	1.75036937e-02	1.13969960e-03
6.09738886e-01	1.83522925e-02	1.14497612e-03
6.10199928e-01	1.83046199e-02	1.14735577e-03
6.10660970e-01	1.83289517e-02	1.15003914e-03
6.11122012e-01	1.83344539e-02	1.15308457e-03
6.11583054e-01	1.77506320e-02	1.15409435e-03
6.12044156e-01	1.72281619e-02	1.15644757e-03
6.12505198e-01	1.67753343e-02	1.15714886e-03
6.12966239e-01	1.71871055e-02	1.16110232e-03
6.13427281e-01	1.74880270e-02	1.16497825e-03
6.13888323e-01	1.66873876e-02	1.16529444e-03
6.14349425e-01	1.64074134e-02	1.16843043e-03
6.14810467e-01	1.67515371e-02	1.17275142e-03
6.15271509e-01	1.70260202e-02	1.17738417e-03
6.15732551e-01	1.73938908e-02	1.18194241e-03
6.16193652e-01	1.71232019e-02	1.18514895e-03
6.16654694e-01	1.67858098e-02	1.18797889e-03
6.17115736e-01	1.68101303e-02	1.19141676e-03
6.17576778e-01	1.70568991e-02	1.19570387e-03
6.18037820e-01	1.69687551e-02	1.19958003e-03
6.18498921e-01	1.69586297e-02	1.20377436e-03
6.18959963e-01	1.64662134e-02	1.20657962e-03
6.19421005e-01	1.67330429e-02	1.21075066e-03
6.19882047e-01	1.74038690e-02	1.21684349e-03
6.20343089e-01	1.74571034e-02	1.22100499e-03
6.20804191e-01	1.62094757e-02	1.22095773e-03
6.21265233e-01	1.65354963e-02	1.22636382e-03
6.21726274e-01	1.67857017e-02	1.23082683e-03
6.22187316e-01	1.64905172e-02	1.23451266e-03
6.22648358e-01	1.60046741e-02	1.23707228e-03
6.23109460e-01	1.55017450e-02	1.23937835e-03
6.23570502e-01	1.59239098e-02	1.24588259e-03
6.24031544e-01	1.62524655e-02	1.25011057e-03
6.24492586e-01	1.68483704e-02	1.25620444e-03
6.24953628e-01	1.62280556e-02	1.25904661e-03
6.25414729e-01	1.65351965e-02	1.26453477e-03
6.25875771e-01	1.70355123e-02	1.27029594e-03
6.26336813e-01	1.70778483e-02	1.27405836e-03
6.26797855e-01	1.63855962e-02	1.27652951e-03
6.27258956e-01	1.69653241e-02	1.28342095e-03
6.27719998e-01	1.78029854e-02	1.28967385e-03
6.28181040e-01	1.66118760e-02	1.29155046e-03
6.28642082e-01	1.64595284e-02	1.29516039e-03
6.29103124e-01	1.63016561e-02	1.29951176e-03
6.29564226e-01	1.65152233e-02	1.30495685e-03
6.30025268e-01	1.69208813e-02	1.31060719e-03
6.30486310e-01	1.59151834e-02	1.31149404e-03
6.30947351e-01	1.60892084e-02	1.31577789e-03
6.31408393e-01	1.57217756e-02	1.31804030e-03
6.31869495e-01	1.69434845e-02	1.32615457e-03
6.32330537e-01	1.59235783e-02	1.32589019e-03
6.32791579e-01	1.54656069e-02	1.32959115e-03
6.33252621e-01	1.60261113e-02	1.33430434e-03
6.33713663e-01	1.58964377e-02	1.33869669e-03
6.34174764e-01	1.58744548e-02	1.34349999e-03
6.34635806e-01	1.62123386e-02	1.34753471e-03
6.35096848e-01	1.66175328e-02	1.35378074e-03
6.35557890e-01	1.62360165e-02	1.35599286e-03
6.36018991e-01	1.61870550e-02	1.35990779e-03
6.36480033e-01	1.56091740e-02	1.36195600e-03
6.36941075e-01	1.65285785e-02	1.37003500e-03
6.37402117e-01	1.53592089e-02	1.37049274e-03
6.37863159e-01	1.53074889e-02	1.37359952e-03
6.38324261e-01	1.53948488e-02	1.37855555e-03
6.38785303e-01	1.55999474e-02	1.38360949e-03
6.39246345e-01	1.50434636e-02	1.38593151e-03
6.39707386e-01	1.55519554e-02	1.39286381e-03
6.40168428e-01	1.69403777e-02	1.40104070e-03
6.40629530e-01	1.70912445e-02	1.40718149e-03
6.41090572e-01	1.52554410e-02	1.40464003e-03
6.41551614e-01	1.66462343e-02	1.41381135e-03
6.42012656e-01	1.64590478e-02	1.41914398e-03
6.42473698e-01	1.57579593e-02	1.42065214e-03
6.42934799e-01	1.65000297e-02	1.42847153e-03
6.43395841e-01	1.55447526e-02	1.42931414e-03
6.43856883e-01	1.60593837e-02	1.43600232e-03
6.44317925e-01	1.60164703e-02	1.44135428e-03
6.44779027e-01	1.54906465e-02	1.44390797e-03
6.45240068e-01	1.55508285e-02	1.44984375e-03
6.45701110e-01	1.51207959e-02	1.45210244e-03
6.46162152e-01	1.67117063e-02	1.46303873e-03
6.46623194e-01	1.58233810e-02	1.46605016e-03
6.47084296e-01	1.47017138e-02	1.46614411e-03
6.47545338e-01	1.53617188e-02	1.47319015e-03
6.48006380e-01	1.58944428e-02	1.48061756e-03
6.48467422e-01	1.51556740e-02	1.48292177e-03
6.48928463e-01	1.54466927e-02	1.48933951e-03
6.49389565e-01	1.47863738e-02	1.49166200e-03
6.49850607e-01	1.48008568e-02	1.49871781e-03
6.50311649e-01	1.47262095e-02	1.50369550e-03
6.50772691e-01	1.53637854e-02	1.51156611e-03
6.51233733e-01	1.48168700e-02	1.51512562e-03
6.51694834e-01	1.56298205e-02	1.52328925e-03
6.52155876e-01	1.58041902e-02	1.52926974e-03
6.52616918e-01	1.51278628e-02	1.53188698e-03
6.53077960e-01	1.52232982e-02	1.53882790e-03
6.53539002e-01	1.56070953e-02	1.54747535e-03
6.54000103e-01	1.54105313e-02	1.55111100e-03
6.54461145e-01	1.58295128e-02	1.56006007e-03
6.54922187e-01	1.50932232e-02	1.56197359e-03
6.55383229e-01	1.48925474e-02	1.56799448e-03
6.55844331e-01	1.51250139e-02	1.57466170e-03
6.56305373e-01	1.55736357e-02	1.58219051e-03
6.56766415e-01	1.46535188e-02	1.58594886e-03
6.57227457e-01	1.50701059e-02	1.59310119e-03
6.57688498e-01	1.57240294e-02	1.60257262e-03
6.58149600e-01	1.47493258e-02	1.60539651e-03
6.58610642e-01	1.63411777e-02	1.61830278e-03
6.59071684e-01	1.58199240e-02	1.62175868e-03
6.59532726e-01	1.51967173e-02	1.62643078e-03
6.59993768e-01	1.46609023e-02	1.62975502e-03
6.60454869e-01	1.45660723e-02	1.63777650e-03
6.60915911e-01	1.49891982e-02	1.64534524e-03
6.61376953e-01	1.50071308e-02	1.65160291e-03
6.61837995e-01	1.50818611e-02	1.66014698e-03
6.62299037e-01	1.47681832e-02	1.66505005e-03
6.62760139e-01	1.52922170e-02	1.67595618e-03
6.63221180e-01	1.50514590e-02	1.68061059e-03
6.63682222e-01	1.59189645e-02	1.69374701e-03
6.64143264e-01	1.49110407e-02	1.69495214e-03
6.64604366e-01	1.57439988e-02	1.70530251e-03
6.65065408e-01	1.52378306e-02	1.71080476e-03
6.65526450e-01	1.49460947e-02	1.71674194e-03
6.65987492e-01	1.47857768e-02	1.72569731e-03
6.66448534e-01	1.58013776e-02	1.73682196e-03
6.66909635e-01	1.46544864e-02	1.73897285e-03
6.67370677e-01	1.41345887e-02	1.74794625e-03
6.67831719e-01	1.38886953e-02	1.75346830e-03
6.68292761e-01	1.44077642e-02	1.76529388e-03
6.68753803e-01	1.49079217e-02	1.77437230e-03
6.69214904e-01	1.55872218e-02	1.78451254e-03
6.69675946e-01	1.50993578e-02	1.79313624e-03
6.70136988e-01	1.47495158e-02	1.79861614e-03
6.70598030e-01	1.50783127e-02	1.80973299e-03
6.71059072e-01	1.49614317e-02	1.81808963e-03
6.71520174e-01	1.45803392e-02	1.82655430e-03
6.71981215e-01	1.51428571e-02	1.83914346e-03
6.72442257e-01	1.51323201e-02	1.84838858e-03
6.72903299e-01	1.39931133e-02	1.85138907e-03
6.73364401e-01	1.52734406e-02	1.86719769e-03
6.73825443e-01	1.58405695e-02	1.87967147e-03
6.74286485e-01	1.53895458e-02	1.88707642e-03
6.74747527e-01	1.52739128e-02	1.89521408e-03
6.75208569e-01	1.50462361e-02	1.90757157e-03
6.75669670e-01	1.50637142e-02	1.91713113e-03
6.76130712e-01	1.42950565e-02	1.92463573e-03
6.76591754e-01	1.42100947e-02	1.93714560e-03
6.77052796e-01	1.43910991e-02	1.94711995e-03
6.77513838e-01	1.52700571e-02	1.96428597e-03
6.77974939e-01	1.49202980e-02	1.97167438e-03
6.78435981e-01	1.46469064e-02	1.98275456e-03
6.78897023e-01	1.48898987e-02	1.99506874e-03
6.79358065e-01	1.52539462e-02	2.00968771e-03
6.79819107e-01	1.42632611e-02	2.01879698e-03
6.80280209e-01	1.40622063e-02	2.02833628e-03
6.80741251e-01	1.41195161e-02	2.04138202e-03
6.81202292e-01	1.38024725e-02	2.05231993e-03
6.81663334e-01	1.43566960e-02	2.06523063e-03
6.82124376e-01	1.45516442e-02	2.08088313e-03
6.82585478e-01	1.38280103e-02	2.09045527e-03
6.83046520e-01	1.47719309e-02	2.11067707e-03
6.83507562e-01	1.46173844e-02	2.12284480e-03
6.83968604e-01	1.34212896e-02	2.13098084e-03
6.84429705e-01	1.33315613e-02	2.14621099e-03
6.84890747e-01	1.38841262e-02	2.16024299e-03
6.85351789e-01	1.47418827e-02	2.18466762e-03
6.85812831e-01	1.48775978e-02	2.19881209e-03
6.86273873e-01	1.53033957e-02	2.21663644e-03
6.86734974e-01	1.35745527e-02	2.22420529e-03
6.87196016e-01	1.32434638e-02	2.23682099e-03
6.87657058e-01	1.32585764e-02	2.25525512e-03
6.88118100e-01	1.42751904e-02	2.27859919e-03
6.88579142e-01	1.42586371e-02	2.29357788e-03
6.89040244e-01	1.43306488e-02	2.31292727e-03
6.89501286e-01	1.35864327e-02	2.32613273e-03
6.89962327e-01	1.38490349e-02	2.34558131e-03
6.90423369e-01	1.46666048e-02	2.36301753e-03
6.90884411e-01	1.44194691e-02	2.37384113e-03
6.91345513e-01	1.43883517e-02	2.39010924e-03
6.91806555e-01	1.48096224e-02	2.40761903e-03
6.92267597e-01	1.35034891e-02	2.41193734e-03
6.92728639e-01	1.41926492e-02	2.42909743e-03
6.93189740e-01	1.47150373e-02	2.44813971e-03
6.93650782e-01	1.35332234e-02	2.45572021e-03
6.94111824e-01	1.40999602e-02	2.47350824e-03
6.94572866e-01	1.33362981e-02	2.48744548e-03
6.95033908e-01	1.29004344e-02	2.49724765e-03
6.95495009e-01	1.43615073e-02	2.51882221e-03
6.95956051e-01	1.41609199e-02	2.53733480e-03
6.96417093e-01	1.33716008e-02	2.54592835e-03
6.96878135e-01	1.35522401e-02	2.56914482e-03
6.97339177e-01	1.37873972e-02	2.58652610e-03
6.97800279e-01	1.38466572e-02	2.60303565e-03
6.98261321e-01	1.36226537e-02	2.61673308e-03
6.98722363e-01	1.29893348e-02	2.62960023e-03
6.99183404e-01	1.23816729e-02	2.65010004e-03
6.99644446e-01	1.20590227e-02	2.66267336e-03
7.00105548e-01	1.44159766e-02	2.69687176e-03
7.00566590e-01	1.49080195e-02	2.72031710e-03
7.01027632e-01	1.40999230e-02	2.72994349e-03
7.01488674e-01	1.35077499e-02	2.75021070e-03
7.01949775e-01	1.25418939e-02	2.76215910e-03
7.02410817e-01	1.42968819e-02	2.79729115e-03
7.02871859e-01	1.60805825e-02	2.82962690e-03
7.03332901e-01	1.54914586e-02	2.84516928e-03
7.03793943e-01	1.50849121e-02	2.86948751e-03
7.04255044e-01	1.43026076e-02	2.88385898e-03
7.04716086e-01	1.25831738e-02	2.89742765e-03
7.05177128e-01	1.33185275e-02	2.92456336e-03
7.05638170e-01	1.34925619e-02	2.94777611e-03
7.06099212e-01	1.34632587e-02	2.97263218e-03
7.06560314e-01	1.29971774e-02	2.97961920e-03
7.07021356e-01	1.33863660e-02	3.00523522e-03
7.07482398e-01	1.30411582e-02	3.01305414e-03
7.07943439e-01	1.45125166e-02	3.03343264e-03
7.08404481e-01	1.50064006e-02	3.05537763e-03
7.08865583e-01	1.53315468e-02	3.07069835e-03
7.09326625e-01	1.27907470e-02	3.06665711e-03
7.09787667e-01	1.06513053e-02	3.06216977e-03
7.10248709e-01	1.31940171e-02	3.09399306e-03
7.10709751e-01	1.39853070e-02	3.12214321e-03
7.11170852e-01	1.35011198e-02	3.13013094e-03
7.11631894e-01	1.26249092e-02	3.14173987e-03
7.12092936e-01	1.45822009e-02	3.17072356e-03
7.12553978e-01	1.31269097e-02	3.17177316e-03
7.13015079e-01	1.54434666e-02	3.20709869e-03
7.13476121e-01	1.55038321e-02	3.22117028e-03
7.13937163e-01	1.36639290e-02	3.22512724e-03
7.14398205e-01	1.49328178e-02	3.25290556e-03
7.14859247e-01	1.33017777e-02	3.25402245e-03
7.15320349e-01	1.38049237e-02	3.27894255e-03
7.15781391e-01	1.31371701e-02	3.28622875e-03
7.16242433e-01	1.51874265e-02	3.32919671e-03
7.16703475e-01	1.38332201e-02	3.33062443e-03
7.17164516e-01	1.30504286e-02	3.33900377e-03
7.17625618e-01	1.21197924e-02	3.36101954e-03
