q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00014_00_00001_av_ave.h5_00001_[NS14_25C]_trm=0.858035	error
2.43200600e-01	4.90635544e-01	2.78011058e-03
2.43661642e-01	4.85651642e-01	2.76469649e-03
2.44122699e-01	4.85002756e-01	2.76351208e-03
2.44583756e-01	4.84679639e-01	2.75809434e-03
2.45044813e-01	4.84707415e-01	2.75362469e-03
2.45505869e-01	4.83962059e-01	2.74989102e-03
2.45966926e-01	4.76822555e-01	2.73022824e-03
2.46427983e-01	4.75381225e-01	2.72671529e-03
2.46889025e-01	4.75204885e-01	2.72224704e-03
2.47350082e-01	4.72733587e-01	2.71184649e-03
2.47811139e-01	4.74868387e-01	2.71786703e-03
2.48272195e-01	4.71736044e-01	2.70510232e-03
2.48733252e-01	4.73195314e-01	2.70356657e-03
2.49194309e-01	4.70391840e-01	2.69421726e-03
2.49655351e-01	4.61520106e-01	2.67231371e-03
2.50116408e-01	4.63878006e-01	2.67596124e-03
2.50577480e-01	4.65422004e-01	2.67741620e-03
2.51038522e-01	4.60936159e-01	2.66274903e-03
2.51499563e-01	4.61271673e-01	2.65940628e-03
2.51960635e-01	4.60056782e-01	2.65501952e-03
2.52421677e-01	4.57343191e-01	2.64686928e-03
2.52882749e-01	4.53904629e-01	2.63678422e-03
2.53343791e-01	4.51073796e-01	2.62882584e-03
2.53804833e-01	4.49338198e-01	2.62349891e-03
2.54265904e-01	4.45200056e-01	2.61161756e-03
2.54726946e-01	4.46895033e-01	2.61217053e-03
2.55188018e-01	4.49008524e-01	2.61252001e-03
2.55649060e-01	4.42893684e-01	2.59365560e-03
2.56110132e-01	4.45812613e-01	2.60080607e-03
2.56571174e-01	4.44151819e-01	2.59476318e-03
2.57032216e-01	4.36887324e-01	2.57454906e-03
2.57493287e-01	4.38464463e-01	2.57585547e-03
2.57954329e-01	4.40992504e-01	2.57863617e-03
2.58415401e-01	4.38222885e-01	2.57245079e-03
2.58876443e-01	4.33762014e-01	2.55938387e-03
2.59337485e-01	4.32892382e-01	2.55586253e-03
2.59798557e-01	4.29981291e-01	2.54658656e-03
2.60259598e-01	4.31844890e-01	2.54825689e-03
2.60720670e-01	4.30409431e-01	2.54361099e-03
2.61181712e-01	4.26943928e-01	2.53465353e-03
2.61642784e-01	4.25663143e-01	2.52779922e-03
2.62103826e-01	4.27144378e-01	2.52816314e-03
2.62564868e-01	4.24266279e-01	2.52141757e-03
2.63025939e-01	4.19044107e-01	2.50676787e-03
2.63486981e-01	4.22569185e-01	2.51310482e-03
2.63948053e-01	4.24297720e-01	2.51333229e-03
2.64409095e-01	4.20024008e-01	2.50143884e-03
2.64870167e-01	4.18159008e-01	2.49637896e-03
2.65331209e-01	4.16314185e-01	2.49027601e-03
2.65792251e-01	4.12911952e-01	2.48275977e-03
2.66253322e-01	4.10071909e-01	2.47357367e-03
2.66714364e-01	4.11478907e-01	2.47449777e-03
2.67175436e-01	4.12842423e-01	2.47635297e-03
2.67636478e-01	4.09598410e-01	2.46462552e-03
2.68097520e-01	4.10577118e-01	2.46591726e-03
2.68558592e-01	4.11242396e-01	2.46728119e-03
2.69019634e-01	4.07173872e-01	2.45580752e-03
2.69480705e-01	4.02250201e-01	2.44147656e-03
2.69941747e-01	4.05109227e-01	2.44897953e-03
2.70402819e-01	4.03098971e-01	2.44178507e-03
2.70863861e-01	4.03297275e-01	2.43865955e-03
2.71324903e-01	4.02312845e-01	2.43536592e-03
2.71785975e-01	3.97509992e-01	2.42459890e-03
2.72247016e-01	3.95081848e-01	2.41782400e-03
2.72708088e-01	3.94719362e-01	2.41563143e-03
2.73169130e-01	3.93613428e-01	2.40989076e-03
2.73630172e-01	3.92428190e-01	2.40731519e-03
2.74091244e-01	3.87829751e-01	2.39581941e-03
2.74552286e-01	3.89097631e-01	2.39697262e-03
2.75013357e-01	3.89403403e-01	2.39654467e-03
2.75474399e-01	3.86231750e-01	2.38656253e-03
2.75935471e-01	3.85362983e-01	2.38259230e-03
2.76396513e-01	3.87662590e-01	2.38726777e-03
2.76857555e-01	3.84315640e-01	2.37727677e-03
2.77318627e-01	3.83249223e-01	2.37430958e-03
2.77779669e-01	3.80040020e-01	2.36329483e-03
2.78240740e-01	3.80494475e-01	2.36418610e-03
2.78701782e-01	3.82022679e-01	2.36691325e-03
2.79162854e-01	3.79927814e-01	2.35785684e-03
2.79623896e-01	3.80160302e-01	2.35876162e-03
2.80084938e-01	3.74428689e-01	2.34506303e-03
2.80546010e-01	3.76411259e-01	2.34745536e-03
2.81007051e-01	3.77599835e-01	2.34720181e-03
2.81468123e-01	3.74610484e-01	2.33815168e-03
2.81929165e-01	3.73982191e-01	2.33572000e-03
2.82390207e-01	3.72662038e-01	2.33355723e-03
2.82851279e-01	3.71621102e-01	2.32993229e-03
2.83312321e-01	3.67546946e-01	2.31710565e-03
2.83773392e-01	3.66427600e-01	2.31456268e-03
2.84234434e-01	3.64743888e-01	2.30987603e-03
2.84695506e-01	3.63467991e-01	2.30515492e-03
2.85156548e-01	3.65404069e-01	2.30833841e-03
2.85617590e-01	3.62937361e-01	2.29825778e-03
2.86078662e-01	3.65698010e-01	2.30498891e-03
2.86539704e-01	3.63625765e-01	2.31231633e-03
2.87000775e-01	3.62287551e-01	2.32145539e-03
2.87461817e-01	3.59167397e-01	2.31844978e-03
2.87922859e-01	3.63368481e-01	2.33368529e-03
2.88383931e-01	3.58996093e-01	2.32883147e-03
2.88844973e-01	3.55189264e-01	2.32208613e-03
2.89306045e-01	3.54428858e-01	2.32490688e-03
2.89767087e-01	3.51648986e-01	2.32337485e-03
2.90228158e-01	3.52856725e-01	2.32847640e-03
2.90689200e-01	3.48022282e-01	2.31582788e-03
2.91150242e-01	3.51652890e-01	2.32643401e-03
2.91611314e-01	3.50375503e-01	2.32362514e-03
2.92072356e-01	3.48497391e-01	2.32154853e-03
2.92533427e-01	3.43631715e-01	2.30892049e-03
2.92994469e-01	3.46306503e-01	2.31877412e-03
2.93455541e-01	3.41396689e-01	2.30792258e-03
2.93916583e-01	3.42181504e-01	2.31181760e-03
2.94377625e-01	3.40619832e-01	2.30603619e-03
2.94838697e-01	3.42219263e-01	2.30991980e-03
2.95299739e-01	3.44164073e-01	2.31722021e-03
2.95760810e-01	3.42381656e-01	2.31375918e-03
2.96221852e-01	3.39779228e-01	2.30918778e-03
2.96682894e-01	3.34593296e-01	2.29953835e-03
2.97143966e-01	3.35906684e-01	2.30288203e-03
2.97605008e-01	3.37216198e-01	2.30628299e-03
2.98066080e-01	3.34190995e-01	2.29920354e-03
2.98527122e-01	3.31976086e-01	2.29434483e-03
2.98988193e-01	3.32765877e-01	2.29741773e-03
2.99449235e-01	3.30389261e-01	2.29281909e-03
2.99910277e-01	3.29525054e-01	2.29232223e-03
3.00371349e-01	3.28059167e-01	2.28797272e-03
3.00832391e-01	3.25851828e-01	2.28355662e-03
3.01293463e-01	3.25683177e-01	2.28455942e-03
3.01754504e-01	3.25193644e-01	2.28213053e-03
3.02215546e-01	3.25297415e-01	2.28221575e-03
3.02676618e-01	3.24935257e-01	2.28245603e-03
3.03137660e-01	3.20357263e-01	2.26991670e-03
3.03598732e-01	3.21992010e-01	2.27643130e-03
3.04059774e-01	3.25516373e-01	2.27233581e-03
3.04520845e-01	3.21970791e-01	2.24582665e-03
3.04981887e-01	3.17998230e-01	2.22872966e-03
3.05442929e-01	3.17908227e-01	2.22224602e-03
3.05904001e-01	3.20453823e-01	2.22146511e-03
3.06365043e-01	3.17366362e-01	2.20816093e-03
3.06826115e-01	3.14215094e-01	2.19676411e-03
3.07287157e-01	3.16573203e-01	2.19744979e-03
3.07748228e-01	3.15487683e-01	2.19111610e-03
3.08209270e-01	3.12004626e-01	2.17970274e-03
3.08670312e-01	3.13516080e-01	2.18153838e-03
3.09131384e-01	3.10011566e-01	2.17012898e-03
3.09592426e-01	3.10842574e-01	2.17061443e-03
3.10053498e-01	3.06807339e-01	2.15625623e-03
3.10514539e-01	3.05954248e-01	2.15127366e-03
3.10975581e-01	3.05407345e-01	2.14532111e-03
3.11436653e-01	3.06002825e-01	2.14513182e-03
3.11897695e-01	3.04064214e-01	2.13967566e-03
3.12358767e-01	3.04205418e-01	2.13512057e-03
3.12819809e-01	3.04003388e-01	2.13127863e-03
3.13280880e-01	3.00615102e-01	2.12028064e-03
3.13741922e-01	3.00832570e-01	2.12022802e-03
3.14202964e-01	2.97703236e-01	2.11037230e-03
3.14664036e-01	2.98632622e-01	2.10883236e-03
3.15125078e-01	2.98538983e-01	2.10558670e-03
3.15586150e-01	2.96991080e-01	2.10044207e-03
3.16047192e-01	2.96891630e-01	2.09807651e-03
3.16508234e-01	2.95719445e-01	2.09244457e-03
3.16969305e-01	2.95473754e-01	2.08872999e-03
3.17430347e-01	2.94916868e-01	2.08705268e-03
3.17891419e-01	2.90395200e-01	2.07410427e-03
3.18352461e-01	2.90959984e-01	2.07293243e-03
3.18813533e-01	2.92192400e-01	2.07339088e-03
3.19274575e-01	2.89759338e-01	2.06720619e-03
3.19735616e-01	2.87416756e-01	2.06048833e-03
3.20196688e-01	2.86334425e-01	2.05487153e-03
3.20657730e-01	2.90213764e-01	2.06157286e-03
3.21118802e-01	2.90419012e-01	2.05857540e-03
3.21579844e-01	2.85981566e-01	2.04781978e-03
3.22040915e-01	2.82847524e-01	2.03971379e-03
3.22501957e-01	2.82641619e-01	2.03728769e-03
3.22962999e-01	2.81551301e-01	2.03344971e-03
3.23424071e-01	2.81497508e-01	2.03090813e-03
3.23885113e-01	2.80808061e-01	2.02678191e-03
3.24346185e-01	2.82144904e-01	2.03071954e-03
3.24807227e-01	2.81344622e-01	2.02586851e-03
3.25268269e-01	2.78420031e-01	2.01641279e-03
3.25729340e-01	2.79677033e-01	2.01738952e-03
3.26190382e-01	2.79234171e-01	2.01470521e-03
3.26651454e-01	2.76743650e-01	2.00816011e-03
3.27112496e-01	2.74904758e-01	2.00430886e-03
3.27573568e-01	2.69921333e-01	1.98990433e-03
3.28034610e-01	2.73555905e-01	1.99734373e-03
3.28495651e-01	2.74099737e-01	1.99615303e-03
3.28956723e-01	2.74119705e-01	1.99414371e-03
3.29417765e-01	2.73487419e-01	1.99170830e-03
3.29878837e-01	2.72062123e-01	1.98732270e-03
3.30339879e-01	2.71437258e-01	1.98394363e-03
3.30800921e-01	2.69945681e-01	1.97987421e-03
3.31261992e-01	2.67388046e-01	1.97157171e-03
3.31723034e-01	2.68786371e-01	1.97466603e-03
3.32184106e-01	2.66894162e-01	1.96564081e-03
3.32645148e-01	2.68789947e-01	1.97074004e-03
3.33106220e-01	2.62628704e-01	1.95582281e-03
3.33567262e-01	2.66078055e-01	1.96274417e-03
3.34028304e-01	2.65904188e-01	1.95917487e-03
3.34489375e-01	2.65167058e-01	1.95774203e-03
3.34950417e-01	2.63683230e-01	1.95354247e-03
3.35411489e-01	2.63967246e-01	1.95289869e-03
3.35872531e-01	2.61206210e-01	1.94424426e-03
3.36333603e-01	2.59861380e-01	1.94124319e-03
3.36794645e-01	2.60150999e-01	1.94093643e-03
3.37255687e-01	2.59298146e-01	1.93573965e-03
3.37716758e-01	2.59194136e-01	1.93590426e-03
3.38177800e-01	2.57044345e-01	1.92966533e-03
3.38638872e-01	2.56005466e-01	1.92517822e-03
3.39099914e-01	2.55857408e-01	1.92403735e-03
3.39560956e-01	2.54011691e-01	1.91782636e-03
3.40022027e-01	2.52986848e-01	1.91455928e-03
3.40483069e-01	2.55274296e-01	1.91981718e-03
3.40944141e-01	2.56215423e-01	1.91971008e-03
3.41405183e-01	2.54290104e-01	1.91537477e-03
3.41866255e-01	2.49936387e-01	1.90384104e-03
3.42327297e-01	2.50081658e-01	1.90306525e-03
3.42788339e-01	2.49705508e-01	1.90072483e-03
3.43249410e-01	2.48261884e-01	1.89641619e-03
3.43710452e-01	2.48064846e-01	1.89413037e-03
3.44171524e-01	2.48863339e-01	1.89398543e-03
3.44632566e-01	2.47169092e-01	1.89017807e-03
3.45093608e-01	2.47580677e-01	1.88857841e-03
3.45554680e-01	2.48658866e-01	1.89003383e-03
3.46015722e-01	2.44405076e-01	1.88017671e-03
3.46476793e-01	2.44543985e-01	1.87958870e-03
3.46937835e-01	2.44438082e-01	1.87686738e-03
3.47398907e-01	2.44101882e-01	1.87371357e-03
3.47859949e-01	2.46599287e-01	1.87996658e-03
3.48320991e-01	2.42204219e-01	1.86863099e-03
3.48782063e-01	2.40266278e-01	1.86201581e-03
3.49243104e-01	2.42776364e-01	1.86679675e-03
3.49704176e-01	2.41963416e-01	1.86400826e-03
3.50165218e-01	2.40333289e-01	1.85968238e-03
3.50626290e-01	2.40548760e-01	1.86018902e-03
3.51087332e-01	2.37815827e-01	1.85126066e-03
3.51548374e-01	2.36758560e-01	1.84801442e-03
3.52009445e-01	2.37162739e-01	1.84736983e-03
3.52470487e-01	2.37890363e-01	1.84640510e-03
3.52931559e-01	2.37083867e-01	1.84387842e-03
3.53392601e-01	2.35914350e-01	1.84038398e-03
3.53853643e-01	2.35324740e-01	1.83606637e-03
3.54314715e-01	2.35220388e-01	1.83461455e-03
3.54775757e-01	2.32698992e-01	1.82851800e-03
3.55236828e-01	2.33003944e-01	1.82889157e-03
3.55697870e-01	2.31827810e-01	1.82408467e-03
3.56158942e-01	2.31090114e-01	1.82098523e-03
3.56619984e-01	2.31683403e-01	1.82186125e-03
3.57081026e-01	2.29397655e-01	1.81391928e-03
3.57542098e-01	2.30145887e-01	1.81413698e-03
3.58003139e-01	2.27925867e-01	1.80816127e-03
3.58464211e-01	2.28244707e-01	1.80823565e-03
3.58925253e-01	2.29026228e-01	1.80750655e-03
3.59386295e-01	2.27470487e-01	1.80171023e-03
3.59847367e-01	2.28392214e-01	1.80298707e-03
3.60308409e-01	2.27686957e-01	1.80045865e-03
3.60769480e-01	2.27950007e-01	1.79937761e-03
3.61230522e-01	2.27358013e-01	1.79525162e-03
3.61691594e-01	2.24037081e-01	1.78722967e-03
3.62152636e-01	2.22276971e-01	1.78329810e-03
3.62613678e-01	2.24606246e-01	1.78638694e-03
3.63074750e-01	2.25895643e-01	1.78900885e-03
3.63535792e-01	2.21161485e-01	1.77712436e-03
3.63996863e-01	2.20783323e-01	1.77443493e-03
3.64457905e-01	2.21490577e-01	1.77569373e-03
3.64918977e-01	2.19113201e-01	1.76844432e-03
3.65380019e-01	2.20373601e-01	1.77041127e-03
3.65841061e-01	2.19068766e-01	1.76577421e-03
3.66302133e-01	2.18372226e-01	1.76335382e-03
3.66763175e-01	2.19182968e-01	1.76363287e-03
3.67224246e-01	2.18633339e-01	1.76112505e-03
3.67685288e-01	2.16524050e-01	1.75462884e-03
3.68146330e-01	2.14557931e-01	1.74806756e-03
3.68607402e-01	2.14982584e-01	1.74982729e-03
3.69068444e-01	2.15164989e-01	1.74832996e-03
3.69529516e-01	2.16349870e-01	1.74913555e-03
3.69990557e-01	2.15357661e-01	1.74737221e-03
3.70451629e-01	2.13390306e-01	1.74040941e-03
3.70912671e-01	2.14974076e-01	1.74277183e-03
3.71373713e-01	2.15659693e-01	1.74237543e-03
3.71834785e-01	2.15072468e-01	1.73998217e-03
3.72295827e-01	2.12819651e-01	1.73376349e-03
3.72756898e-01	2.11677119e-01	1.72985566e-03
3.73217940e-01	2.12422207e-01	1.73184497e-03
3.73678982e-01	2.11013913e-01	1.72668253e-03
3.74140054e-01	2.09513217e-01	1.72165292e-03
3.74601096e-01	2.11286306e-01	1.72618835e-03
3.75062168e-01	2.09077120e-01	1.71690958e-03
3.75523210e-01	2.08142668e-01	1.71546417e-03
3.75984281e-01	2.07492024e-01	1.71303994e-03
3.76445323e-01	2.06765339e-01	1.71003898e-03
3.76906365e-01	2.05753490e-01	1.70628040e-03
3.77367437e-01	2.07392544e-01	1.70838798e-03
3.77828479e-01	2.08480686e-01	1.71046832e-03
3.78289551e-01	2.05831766e-01	1.70263625e-03
3.78750592e-01	2.03467801e-01	1.69788487e-03
3.79211664e-01	2.02708915e-01	1.69379660e-03
3.79672706e-01	2.05676913e-01	1.69892854e-03
3.80133748e-01	2.04059690e-01	1.69355329e-03
3.80594820e-01	2.02915579e-01	1.69110042e-03
3.81055862e-01	2.01318815e-01	1.68688199e-03
3.81516933e-01	1.99897811e-01	1.68175367e-03
3.81977975e-01	2.02436447e-01	1.68783707e-03
3.82439017e-01	1.99615210e-01	1.67942257e-03
3.82900089e-01	2.00483412e-01	1.68224075e-03
3.83361131e-01	1.99746639e-01	1.67861371e-03
3.83822203e-01	1.99486494e-01	1.67595095e-03
3.84283245e-01	1.99245021e-01	1.67467596e-03
3.84744316e-01	1.98342592e-01	1.67244300e-03
3.85205358e-01	1.99001744e-01	1.67310680e-03
3.85666400e-01	1.98933199e-01	1.67163240e-03
3.86127472e-01	1.99273795e-01	1.67217082e-03
3.86588514e-01	1.96512774e-01	1.66313746e-03
3.87049586e-01	1.96731508e-01	1.66225678e-03
3.87510628e-01	1.97179005e-01	1.66262337e-03
3.87971669e-01	1.96541756e-01	1.66133116e-03
3.88432741e-01	1.95879579e-01	1.65812986e-03
3.88893783e-01	1.98603407e-01	1.66411977e-03
3.89354855e-01	1.95340067e-01	1.65509991e-03
3.89815897e-01	1.95654675e-01	1.65533146e-03
3.90276968e-01	1.97958589e-01	1.65969448e-03
3.90738010e-01	1.97355196e-01	1.65705627e-03
3.91199052e-01	1.94352299e-01	1.64889044e-03
3.91660124e-01	1.96346611e-01	1.65331305e-03
3.92121166e-01	1.95478290e-01	1.64981431e-03
3.92582238e-01	1.95974022e-01	1.64991640e-03
3.93043280e-01	1.96838975e-01	1.65105052e-03
3.93504351e-01	1.92613915e-01	1.64150796e-03
3.93965393e-01	1.92163318e-01	1.64044218e-03
3.94426435e-01	1.90728217e-01	1.63539499e-03
3.94887507e-01	1.90793246e-01	1.63614040e-03
3.95348549e-01	1.89906016e-01	1.63267029e-03
3.95809621e-01	1.88796252e-01	1.62962358e-03
3.96270663e-01	1.87919170e-01	1.62673590e-03
3.96731704e-01	1.87569872e-01	1.62521866e-03
3.97192776e-01	1.86600015e-01	1.62265822e-03
3.97653818e-01	1.86988041e-01	1.62342121e-03
3.98114890e-01	1.84865668e-01	1.61742233e-03
3.98575932e-01	1.85395062e-01	1.61757623e-03
3.99037004e-01	1.86678246e-01	1.61958172e-03
3.99498045e-01	1.85377747e-01	1.61588623e-03
3.99959087e-01	1.84187368e-01	1.61221786e-03
4.00420159e-01	1.83766276e-01	1.61066244e-03
4.00881201e-01	1.83909684e-01	1.61053403e-03
4.01342273e-01	1.83637738e-01	1.60836359e-03
4.01803315e-01	1.83373898e-01	1.60727708e-03
4.02264357e-01	1.82648867e-01	1.60569639e-03
4.02725428e-01	1.82731345e-01	1.60478090e-03
4.03186470e-01	1.82202935e-01	1.60290708e-03
4.03647542e-01	1.81180716e-01	1.60040963e-03
4.04108584e-01	1.80590659e-01	1.59781682e-03
4.04569656e-01	1.81536838e-01	1.59886107e-03
4.05030698e-01	1.80672973e-01	1.59610598e-03
4.05491740e-01	1.79587245e-01	1.59287767e-03
4.05952811e-01	1.79255798e-01	1.59182795e-03
4.06413853e-01	1.79384813e-01	1.59119559e-03
4.06874925e-01	1.79105669e-01	1.58900605e-03
4.07335967e-01	1.78026527e-01	1.58590265e-03
4.07797039e-01	1.78521842e-01	1.58675644e-03
4.08258080e-01	1.77193776e-01	1.58260076e-03
4.08719122e-01	1.76029116e-01	1.57977478e-03
4.09180194e-01	1.76252827e-01	1.58013962e-03
4.09641236e-01	1.76290423e-01	1.57898199e-03
4.10102308e-01	1.76201999e-01	1.57728384e-03
4.10563350e-01	1.76945180e-01	1.57823844e-03
4.11024392e-01	1.74309120e-01	1.57088810e-03
4.11485463e-01	1.74390584e-01	1.57157239e-03
4.11946505e-01	1.74411878e-01	1.57102442e-03
4.12407577e-01	1.73228160e-01	1.56708376e-03
4.12868619e-01	1.73750713e-01	1.56694255e-03
4.13329691e-01	1.73648506e-01	1.56597735e-03
4.13790733e-01	1.72162324e-01	1.56137091e-03
4.14251775e-01	1.71921536e-01	1.55936205e-03
4.14712846e-01	1.72091767e-01	1.55802607e-03
4.15173888e-01	1.73453897e-01	1.55969267e-03
4.15634960e-01	1.71986550e-01	1.55568041e-03
4.16096002e-01	1.71563491e-01	1.55395421e-03
4.16557044e-01	1.71331346e-01	1.55429472e-03
4.17018116e-01	1.68989688e-01	1.54765649e-03
4.17479157e-01	1.70340210e-01	1.54914218e-03
4.17940229e-01	1.68930084e-01	1.54560385e-03
4.18401271e-01	1.70234874e-01	1.54757570e-03
4.18862343e-01	1.70633867e-01	1.54631888e-03
4.19323385e-01	1.70662358e-01	1.54572655e-03
4.19784427e-01	1.67913109e-01	1.53897656e-03
4.20245498e-01	1.65745258e-01	1.53349433e-03
4.20706540e-01	1.66718751e-01	1.53514207e-03
4.21167612e-01	1.66673645e-01	1.53401762e-03
4.21628654e-01	1.66912094e-01	1.53317256e-03
4.22089696e-01	1.66731387e-01	1.53173995e-03
4.22550768e-01	1.67097598e-01	1.53177441e-03
4.23011810e-01	1.65436193e-01	1.52556342e-03
4.23472881e-01	1.66539714e-01	1.52759743e-03
4.23933923e-01	1.65014297e-01	1.52339693e-03
4.24394995e-01	1.66561097e-01	1.52800279e-03
4.24856037e-01	1.64406493e-01	1.52046781e-03
4.25317079e-01	1.64938167e-01	1.52119657e-03
4.25778151e-01	1.65027440e-01	1.52248458e-03
4.26239192e-01	1.62854403e-01	1.51524588e-03
4.26700264e-01	1.64623857e-01	1.51755032e-03
4.27161306e-01	1.64504886e-01	1.51692017e-03
4.27622378e-01	1.63483843e-01	1.51799968e-03
4.28083420e-01	1.62956148e-01	1.52209098e-03
4.28544462e-01	1.60648569e-01	1.51846767e-03
4.29005533e-01	1.62187949e-01	1.52486167e-03
4.29466575e-01	1.60098851e-01	1.51907955e-03
4.29927647e-01	1.61684692e-01	1.52462535e-03
4.30388689e-01	1.59944758e-01	1.52098876e-03
4.30849731e-01	1.60699144e-01	1.52331567e-03
4.31310803e-01	1.60696000e-01	1.52465177e-03
4.31771845e-01	1.60382852e-01	1.52544014e-03
4.32232916e-01	1.59325808e-01	1.52443151e-03
4.32693958e-01	1.60226732e-01	1.52842165e-03
4.33155030e-01	1.58552974e-01	1.52395875e-03
4.33616072e-01	1.59696057e-01	1.52823364e-03
4.34077114e-01	1.58825353e-01	1.52699149e-03
4.34538186e-01	1.57318085e-01	1.52440846e-03
4.34999228e-01	1.57471925e-01	1.52578531e-03
4.35460299e-01	1.57391638e-01	1.52564200e-03
4.35921341e-01	1.58819318e-01	1.52870547e-03
4.36382383e-01	1.58818007e-01	1.52875658e-03
4.36843455e-01	1.58347458e-01	1.52897567e-03
4.37304497e-01	1.57557726e-01	1.52803655e-03
4.37765568e-01	1.56790763e-01	1.52623607e-03
4.38226610e-01	1.56984016e-01	1.52689172e-03
4.38687682e-01	1.57084778e-01	1.52851746e-03
4.39148724e-01	1.56112462e-01	1.52659090e-03
4.39609766e-01	1.55993193e-01	1.52736111e-03
4.40070838e-01	1.53598100e-01	1.52126071e-03
4.40531880e-01	1.53653681e-01	1.52202137e-03
4.40992951e-01	1.54879376e-01	1.52420974e-03
4.41453993e-01	1.56064510e-01	1.52833050e-03
4.41915065e-01	1.53386623e-01	1.52249599e-03
4.42376107e-01	1.54719993e-01	1.52520405e-03
4.42837149e-01	1.55711263e-01	1.52848335e-03
4.43298221e-01	1.53805375e-01	1.52397598e-03
4.43759263e-01	1.52439266e-01	1.52163161e-03
4.44220334e-01	1.52598739e-01	1.52211986e-03
4.44681376e-01	1.52988106e-01	1.52382464e-03
4.45142418e-01	1.51255056e-01	1.51986373e-03
4.45603490e-01	1.51503563e-01	1.52005407e-03
4.46064532e-01	1.52108908e-01	1.52253336e-03
4.46525604e-01	1.50135845e-01	1.51772436e-03
4.46986645e-01	1.50694981e-01	1.51986920e-03
4.47447717e-01	1.50482118e-01	1.51901483e-03
4.47908759e-01	1.51520044e-01	1.52065826e-03
4.48369801e-01	1.52589440e-01	1.52330997e-03
4.48830873e-01	1.52577758e-01	1.52410672e-03
4.49291915e-01	1.50848627e-01	1.51975336e-03
4.49752986e-01	1.49633080e-01	1.51783554e-03
4.50214028e-01	1.48665145e-01	1.51680491e-03
4.50675070e-01	1.48726374e-01	1.51732110e-03
4.51136142e-01	1.48785934e-01	1.51712424e-03
4.51597184e-01	1.49006933e-01	1.51649280e-03
4.52058256e-01	1.49255648e-01	1.51762774e-03
4.52519298e-01	1.49309874e-01	1.51766627e-03
4.52980369e-01	1.47911951e-01	1.51381630e-03
4.53441411e-01	1.47005841e-01	1.51328067e-03
4.53902453e-01	1.46903202e-01	1.51332701e-03
4.54363525e-01	1.47295699e-01	1.51408289e-03
4.54824567e-01	1.48023516e-01	1.51650724e-03
4.55285639e-01	1.47473574e-01	1.51489233e-03
4.55746680e-01	1.48974732e-01	1.51875720e-03
4.56207752e-01	1.46903872e-01	1.51238160e-03
4.56668794e-01	1.47053376e-01	1.51446811e-03
4.57129836e-01	1.46257892e-01	1.51326624e-03
4.57590908e-01	1.46398157e-01	1.51259033e-03
4.58051950e-01	1.47607535e-01	1.51542295e-03
4.58513021e-01	1.45330921e-01	1.51099742e-03
4.58974063e-01	1.43801823e-01	1.50787353e-03
4.59435105e-01	1.43731475e-01	1.50671345e-03
4.59896177e-01	1.44778281e-01	1.51006621e-03
4.60357219e-01	1.43254757e-01	1.50644663e-03
4.60818291e-01	1.43882707e-01	1.50761579e-03
4.61279333e-01	1.45512640e-01	1.51205773e-03
4.61740404e-01	1.42915592e-01	1.50604115e-03
4.62201446e-01	1.42792121e-01	1.50626246e-03
4.62662488e-01	1.43538371e-01	1.51230488e-03
4.63123560e-01	1.41767964e-01	1.51732459e-03
4.63584602e-01	1.42529473e-01	1.52513594e-03
4.64045674e-01	1.41853094e-01	1.52711722e-03
4.64506716e-01	1.42487004e-01	1.53284078e-03
4.64967757e-01	1.43867105e-01	1.53958064e-03
4.65428829e-01	1.41983867e-01	1.53769902e-03
4.65889871e-01	1.41764909e-01	1.53887132e-03
4.66350943e-01	1.42085314e-01	1.54081383e-03
4.66811985e-01	1.43017784e-01	1.54521456e-03
4.67273057e-01	1.42460272e-01	1.54658896e-03
4.67734098e-01	1.40441030e-01	1.54499745e-03
4.68195140e-01	1.39544517e-01	1.54458836e-03
4.68656212e-01	1.40161127e-01	1.54764322e-03
4.69117254e-01	1.41198248e-01	1.55254174e-03
4.69578326e-01	1.41277134e-01	1.55392732e-03
4.70039368e-01	1.40093341e-01	1.55275431e-03
4.70500439e-01	1.40105277e-01	1.55576260e-03
4.70961481e-01	1.39862284e-01	1.55601115e-03
4.71422523e-01	1.38086617e-01	1.55366771e-03
4.71883595e-01	1.36223525e-01	1.55038317e-03
4.72344637e-01	1.38553098e-01	1.55780395e-03
4.72805709e-01	1.40364408e-01	1.56454335e-03
4.73266751e-01	1.36073321e-01	1.55416573e-03
4.73727793e-01	1.37406975e-01	1.56050106e-03
4.74188864e-01	1.37405425e-01	1.55952910e-03
4.74649906e-01	1.38306424e-01	1.56328268e-03
4.75110978e-01	1.37020200e-01	1.56173191e-03
4.75572020e-01	1.35983005e-01	1.55905588e-03
4.76033092e-01	1.36655718e-01	1.56216009e-03
4.76494133e-01	1.36314303e-01	1.56130351e-03
4.76955175e-01	1.36132911e-01	1.56092586e-03
4.77416247e-01	1.36003599e-01	1.56155333e-03
4.77877289e-01	1.35858029e-01	1.56212947e-03
4.78338361e-01	1.35025710e-01	1.56116998e-03
4.78799403e-01	1.33997232e-01	1.55886554e-03
4.79260445e-01	1.34039536e-01	1.55976624e-03
4.79721516e-01	1.34057716e-01	1.56066951e-03
4.80182558e-01	1.35990217e-01	1.56596024e-03
