q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00012_00_00001_av_ave.h5_00001_[NS12_25C]_trm=0.861327	error
2.43200600e-01	5.83538532e-01	2.94105848e-03
2.43661642e-01	5.80504537e-01	2.93111568e-03
2.44122699e-01	5.83336234e-01	2.93473387e-03
2.44583756e-01	5.78828931e-01	2.92132399e-03
2.45044813e-01	5.74622691e-01	2.91024661e-03
2.45505869e-01	5.75176358e-01	2.90877302e-03
2.45966926e-01	5.68424463e-01	2.88987393e-03
2.46427983e-01	5.69026589e-01	2.89103575e-03
2.46889025e-01	5.62333345e-01	2.87226820e-03
2.47350082e-01	5.59165835e-01	2.86405603e-03
2.47811139e-01	5.58914959e-01	2.86016846e-03
2.48272195e-01	5.58361888e-01	2.85489112e-03
2.48733252e-01	5.53643584e-01	2.84253852e-03
2.49194309e-01	5.52266002e-01	2.83700204e-03
2.49655351e-01	5.53459883e-01	2.83597363e-03
2.50116408e-01	5.48097432e-01	2.82040378e-03
2.50577480e-01	5.44814765e-01	2.81355320e-03
2.51038522e-01	5.43534398e-01	2.80771172e-03
2.51499563e-01	5.40421903e-01	2.79867603e-03
2.51960635e-01	5.35382628e-01	2.78438907e-03
2.52421677e-01	5.36750913e-01	2.78318045e-03
2.52882749e-01	5.33048153e-01	2.77390610e-03
2.53343791e-01	5.28705478e-01	2.76480196e-03
2.53804833e-01	5.27621150e-01	2.75595742e-03
2.54265904e-01	5.26773095e-01	2.75275460e-03
2.54726946e-01	5.25108576e-01	2.74500856e-03
2.55188018e-01	5.23984373e-01	2.74040969e-03
2.55649060e-01	5.18155217e-01	2.72694929e-03
2.56110132e-01	5.20961642e-01	2.73120799e-03
2.56571174e-01	5.17634928e-01	2.72041140e-03
2.57032216e-01	5.10885239e-01	2.70319683e-03
2.57493287e-01	5.08388579e-01	2.69891671e-03
2.57954329e-01	5.05494475e-01	2.69096904e-03
2.58415401e-01	5.00605762e-01	2.67619709e-03
2.58876443e-01	5.03747821e-01	2.68148957e-03
2.59337485e-01	5.00200629e-01	2.66852160e-03
2.59798557e-01	5.02885997e-01	2.67296680e-03
2.60259598e-01	5.00644982e-01	2.66692368e-03
2.60720670e-01	4.95611519e-01	2.65441253e-03
2.61181712e-01	4.95403707e-01	2.65342533e-03
2.61642784e-01	4.92159188e-01	2.64404691e-03
2.62103826e-01	4.91797745e-01	2.63932184e-03
2.62564868e-01	4.89521801e-01	2.63128383e-03
2.63025939e-01	4.84242201e-01	2.61958316e-03
2.63486981e-01	4.81291711e-01	2.61142734e-03
2.63948053e-01	4.83117431e-01	2.61268253e-03
2.64409095e-01	4.80644941e-01	2.60697654e-03
2.64870167e-01	4.76312160e-01	2.59590661e-03
2.65331209e-01	4.72721875e-01	2.58463225e-03
2.65792251e-01	4.74312782e-01	2.58811726e-03
2.66253322e-01	4.74139065e-01	2.58486858e-03
2.66714364e-01	4.70220894e-01	2.57598283e-03
2.67175436e-01	4.65030253e-01	2.56379275e-03
2.67636478e-01	4.63409096e-01	2.55573215e-03
2.68097520e-01	4.69067812e-01	2.56848685e-03
2.68558592e-01	4.64196771e-01	2.55352166e-03
2.69019634e-01	4.59383160e-01	2.54378514e-03
2.69480705e-01	4.53582525e-01	2.52913823e-03
2.69941747e-01	4.55283940e-01	2.53119739e-03
2.70402819e-01	4.52612787e-01	2.52356264e-03
2.70863861e-01	4.51934874e-01	2.52134260e-03
2.71324903e-01	4.52162266e-01	2.52117566e-03
2.71785975e-01	4.46735919e-01	2.50557461e-03
2.72247016e-01	4.46712434e-01	2.50586914e-03
2.72708088e-01	4.46221054e-01	2.50242138e-03
2.73169130e-01	4.45207417e-01	2.49751401e-03
2.73630172e-01	4.41761166e-01	2.49040499e-03
2.74091244e-01	4.37511772e-01	2.48025381e-03
2.74552286e-01	4.34909344e-01	2.47395737e-03
2.75013357e-01	4.31871563e-01	2.46565347e-03
2.75474399e-01	4.28468883e-01	2.45558540e-03
2.75935471e-01	4.29719299e-01	2.45660963e-03
2.76396513e-01	4.30924833e-01	2.45979358e-03
2.76857555e-01	4.24273580e-01	2.44410802e-03
2.77318627e-01	4.21754599e-01	2.43641995e-03
2.77779669e-01	4.22316849e-01	2.43674638e-03
2.78240740e-01	4.20633465e-01	2.42999988e-03
2.78701782e-01	4.15831000e-01	2.41784751e-03
2.79162854e-01	4.14186895e-01	2.41431408e-03
2.79623896e-01	4.17926550e-01	2.42129993e-03
2.80084938e-01	4.12516296e-01	2.40683253e-03
2.80546010e-01	4.10641968e-01	2.40249978e-03
2.81007051e-01	4.09518182e-01	2.39815470e-03
2.81468123e-01	4.07644331e-01	2.39348761e-03
2.81929165e-01	4.05414104e-01	2.38681701e-03
2.82390207e-01	4.05686289e-01	2.38578347e-03
2.82851279e-01	4.04676378e-01	2.38335389e-03
2.83312321e-01	3.99448663e-01	2.36996775e-03
2.83773392e-01	3.97420108e-01	2.36294582e-03
2.84234434e-01	3.97484004e-01	2.36328598e-03
2.84695506e-01	3.96243542e-01	2.35938700e-03
2.85156548e-01	3.96777600e-01	2.35752459e-03
2.85617590e-01	3.95551652e-01	2.35354621e-03
2.86078662e-01	3.92098635e-01	2.34570284e-03
2.86539704e-01	3.92614335e-01	2.35844799e-03
2.87000775e-01	3.88969421e-01	2.36176234e-03
2.87461817e-01	3.85739028e-01	2.36325548e-03
2.87922859e-01	3.83343011e-01	2.36120122e-03
2.88383931e-01	3.84368002e-01	2.36945739e-03
2.88844973e-01	3.82881254e-01	2.36949651e-03
2.89306045e-01	3.81149441e-01	2.36836798e-03
2.89767087e-01	3.78501356e-01	2.36620754e-03
2.90228158e-01	3.75531554e-01	2.36173300e-03
2.90689200e-01	3.73662829e-01	2.35881982e-03
2.91150242e-01	3.74665678e-01	2.36080447e-03
2.91611314e-01	3.73507053e-01	2.35875603e-03
2.92072356e-01	3.72218251e-01	2.36000051e-03
2.92533427e-01	3.68406147e-01	2.35158578e-03
2.92994469e-01	3.67324769e-01	2.35005235e-03
2.93455541e-01	3.67585927e-01	2.35471479e-03
2.93916583e-01	3.60914677e-01	2.33848393e-03
2.94377625e-01	3.63222688e-01	2.34424812e-03
2.94838697e-01	3.60911101e-01	2.33941758e-03
2.95299739e-01	3.59356761e-01	2.33629672e-03
2.95760810e-01	3.61115545e-01	2.34249746e-03
2.96221852e-01	3.56124282e-01	2.33085244e-03
2.96682894e-01	3.57189089e-01	2.33554514e-03
2.97143966e-01	3.53193313e-01	2.32652761e-03
2.97605008e-01	3.54502976e-01	2.33147270e-03
2.98066080e-01	3.52937996e-01	2.32802052e-03
2.98527122e-01	3.49177539e-01	2.31854245e-03
2.98988193e-01	3.51096511e-01	2.32394203e-03
2.99449235e-01	3.50378394e-01	2.32424471e-03
2.99910277e-01	3.48892510e-01	2.32216599e-03
3.00371349e-01	3.43071789e-01	2.30791466e-03
3.00832391e-01	3.42256188e-01	2.30897521e-03
3.01293463e-01	3.41420263e-01	2.30531069e-03
3.01754504e-01	3.42351526e-01	2.30777892e-03
3.02215546e-01	3.40713680e-01	2.30471184e-03
3.02676618e-01	3.35358202e-01	2.29219231e-03
3.03137660e-01	3.34981859e-01	2.29415554e-03
3.03598732e-01	3.37403268e-01	2.29831692e-03
3.04059774e-01	3.36322933e-01	2.28257361e-03
3.04520845e-01	3.34062815e-01	2.26243259e-03
3.04981887e-01	3.32085788e-01	2.24730349e-03
3.05442929e-01	3.31472456e-01	2.23769480e-03
3.05904001e-01	3.33459079e-01	2.23898143e-03
3.06365043e-01	3.29920262e-01	2.22481648e-03
3.06826115e-01	3.26160431e-01	2.21151882e-03
3.07287157e-01	3.23852181e-01	2.20325356e-03
3.07748228e-01	3.24625582e-01	2.20038556e-03
3.08209270e-01	3.24302375e-01	2.19604326e-03
3.08670312e-01	3.21819037e-01	2.18738453e-03
3.09131384e-01	3.21598142e-01	2.18573213e-03
3.09592426e-01	3.18959057e-01	2.17693974e-03
3.10053498e-01	3.17203432e-01	2.16978276e-03
3.10514539e-01	3.14728022e-01	2.16099340e-03
3.10975581e-01	3.11253279e-01	2.14848598e-03
3.11436653e-01	3.12362134e-01	2.14836374e-03
3.11897695e-01	3.12717527e-01	2.14699819e-03
3.12358767e-01	3.08880955e-01	2.13463302e-03
3.12819809e-01	3.09003681e-01	2.13317480e-03
3.13280880e-01	3.09362113e-01	2.12998106e-03
3.13741922e-01	3.11816216e-01	2.13336246e-03
3.14202964e-01	3.09827030e-01	2.12622201e-03
3.14664036e-01	3.05643857e-01	2.11539329e-03
3.15125078e-01	3.03782403e-01	2.10886961e-03
3.15586150e-01	3.02608550e-01	2.10273638e-03
3.16047192e-01	3.00726086e-01	2.09672982e-03
3.16508234e-01	2.99141169e-01	2.09144270e-03
3.16969305e-01	2.98882544e-01	2.08798540e-03
3.17430347e-01	2.99164236e-01	2.08622613e-03
3.17891419e-01	2.96896040e-01	2.07791850e-03
3.18352461e-01	2.95332372e-01	2.07286188e-03
3.18813533e-01	2.96810418e-01	2.07524793e-03
3.19274575e-01	2.94244498e-01	2.06634891e-03
3.19735616e-01	2.91353971e-01	2.05898168e-03
3.20196688e-01	2.89278001e-01	2.05279468e-03
3.20657730e-01	2.90212095e-01	2.05327151e-03
3.21118802e-01	2.89209634e-01	2.04820582e-03
3.21579844e-01	2.88317353e-01	2.04363046e-03
3.22040915e-01	2.87025183e-01	2.03897455e-03
3.22501957e-01	2.86121279e-01	2.03623949e-03
3.22962999e-01	2.84046143e-01	2.02838657e-03
3.23424071e-01	2.85561144e-01	2.03072256e-03
3.23885113e-01	2.84669697e-01	2.02727946e-03
3.24346185e-01	2.80410707e-01	2.01684143e-03
3.24807227e-01	2.81517178e-01	2.01963028e-03
3.25268269e-01	2.80497402e-01	2.01385841e-03
3.25729340e-01	2.81947434e-01	2.01575644e-03
3.26190382e-01	2.79014826e-01	2.00722506e-03
3.26651454e-01	2.75551617e-01	1.99633604e-03
3.27112496e-01	2.75509179e-01	1.99680636e-03
3.27573568e-01	2.76364714e-01	1.99819123e-03
3.28034610e-01	2.74640948e-01	1.99085707e-03
3.28495651e-01	2.71841437e-01	1.98321091e-03
3.28956723e-01	2.73254931e-01	1.98519719e-03
3.29417765e-01	2.71150291e-01	1.97795825e-03
3.29878837e-01	2.71572113e-01	1.97843183e-03
3.30339879e-01	2.69852042e-01	1.97260873e-03
3.30800921e-01	2.68335879e-01	1.96962291e-03
3.31261992e-01	2.66476810e-01	1.96233578e-03
3.31723034e-01	2.67509639e-01	1.96280982e-03
3.32184106e-01	2.67012388e-01	1.96081586e-03
3.32645148e-01	2.66493529e-01	1.95902493e-03
3.33106220e-01	2.67467529e-01	1.96087826e-03
3.33567262e-01	2.63318479e-01	1.94853824e-03
3.34028304e-01	2.60958016e-01	1.94282515e-03
3.34489375e-01	2.61172771e-01	1.94189081e-03
3.34950417e-01	2.60623127e-01	1.93899241e-03
3.35411489e-01	2.57440925e-01	1.93056872e-03
3.35872531e-01	2.57437348e-01	1.93104544e-03
3.36333603e-01	2.57912308e-01	1.92894228e-03
3.36794645e-01	2.60184586e-01	1.93239655e-03
3.37255687e-01	2.59214222e-01	1.92948023e-03
3.37716758e-01	2.52843618e-01	1.91304437e-03
3.38177800e-01	2.51446694e-01	1.91054738e-03
3.38638872e-01	2.52174318e-01	1.91019697e-03
3.39099914e-01	2.50202119e-01	1.90414977e-03
3.39560956e-01	2.49301225e-01	1.90056372e-03
3.40022027e-01	2.50535548e-01	1.90245360e-03
3.40483069e-01	2.50127226e-01	1.90163124e-03
3.40944141e-01	2.48612359e-01	1.89644378e-03
3.41405183e-01	2.48242527e-01	1.89534458e-03
3.41866255e-01	2.46518731e-01	1.88803242e-03
3.42327297e-01	2.48641014e-01	1.89277029e-03
3.42788339e-01	2.46946543e-01	1.88771111e-03
3.43249410e-01	2.45827526e-01	1.88449176e-03
3.43710452e-01	2.42444038e-01	1.87454745e-03
3.44171524e-01	2.44878650e-01	1.88056100e-03
3.44632566e-01	2.42700487e-01	1.87405350e-03
3.45093608e-01	2.40199730e-01	1.86666253e-03
3.45554680e-01	2.39692256e-01	1.86490896e-03
3.46015722e-01	2.38777786e-01	1.86120567e-03
3.46476793e-01	2.37964109e-01	1.85753987e-03
3.46937835e-01	2.37647802e-01	1.85624452e-03
3.47398907e-01	2.36033350e-01	1.85201410e-03
3.47859949e-01	2.33931229e-01	1.84683281e-03
3.48320991e-01	2.32894570e-01	1.84294092e-03
3.48782063e-01	2.35891059e-01	1.84810872e-03
3.49243104e-01	2.36048266e-01	1.84595934e-03
3.49704176e-01	2.31833249e-01	1.83673459e-03
3.50165218e-01	2.30955169e-01	1.83482131e-03
3.50626290e-01	2.33060911e-01	1.83617359e-03
3.51087332e-01	2.32014015e-01	1.83195318e-03
3.51548374e-01	2.29236126e-01	1.82529166e-03
3.52009445e-01	2.30090573e-01	1.82717084e-03
3.52470487e-01	2.27659464e-01	1.81945600e-03
3.52931559e-01	2.27773666e-01	1.81919709e-03
3.53392601e-01	2.27404684e-01	1.81574782e-03
3.53853643e-01	2.27416545e-01	1.81423523e-03
3.54314715e-01	2.25382060e-01	1.80850213e-03
3.54775757e-01	2.24856347e-01	1.80694892e-03
3.55236828e-01	2.23165512e-01	1.80112314e-03
3.55697870e-01	2.23503470e-01	1.80127099e-03
3.56158942e-01	2.22323850e-01	1.79578608e-03
3.56619984e-01	2.24600747e-01	1.80047285e-03
3.57081026e-01	2.22693130e-01	1.79386139e-03
3.57542098e-01	2.22194508e-01	1.79172494e-03
3.58003139e-01	2.21073270e-01	1.78754912e-03
3.58464211e-01	2.20150784e-01	1.78433326e-03
3.58925253e-01	2.19563693e-01	1.78149506e-03
3.59386295e-01	2.18388990e-01	1.77735987e-03
3.59847367e-01	2.17846870e-01	1.77567231e-03
3.60308409e-01	2.17370436e-01	1.77276321e-03
3.60769480e-01	2.16674954e-01	1.76944374e-03
3.61230522e-01	2.15422392e-01	1.76513381e-03
3.61691594e-01	2.14426592e-01	1.76224520e-03
3.62152636e-01	2.13477105e-01	1.75924657e-03
3.62613678e-01	2.13209182e-01	1.75691955e-03
3.63074750e-01	2.13246658e-01	1.75649358e-03
3.63535792e-01	2.09350258e-01	1.74542738e-03
3.63996863e-01	2.10283205e-01	1.74782239e-03
3.64457905e-01	2.09013075e-01	1.74343376e-03
3.64918977e-01	2.12029129e-01	1.74970995e-03
3.65380019e-01	2.09478214e-01	1.74131081e-03
3.65841061e-01	2.08723307e-01	1.73885340e-03
3.66302133e-01	2.08131164e-01	1.73558923e-03
3.66763175e-01	2.06415370e-01	1.73084182e-03
3.67224246e-01	2.05923513e-01	1.72866846e-03
3.67685288e-01	2.08074972e-01	1.73264497e-03
3.68146330e-01	2.07534105e-01	1.72970537e-03
3.68607402e-01	2.06584841e-01	1.72589836e-03
3.69068444e-01	2.05133945e-01	1.72206480e-03
3.69529516e-01	2.05544546e-01	1.72129588e-03
3.69990557e-01	2.03659683e-01	1.71482156e-03
3.70451629e-01	2.01721266e-01	1.71105820e-03
3.70912671e-01	2.01171547e-01	1.70930417e-03
3.71373713e-01	2.00556725e-01	1.70464558e-03
3.71834785e-01	2.01809928e-01	1.70776737e-03
3.72295827e-01	1.99598521e-01	1.70147768e-03
3.72756898e-01	1.98672891e-01	1.69804064e-03
3.73217940e-01	1.98230460e-01	1.69633515e-03
3.73678982e-01	1.99584410e-01	1.69716903e-03
3.74140054e-01	1.96773753e-01	1.68817001e-03
3.74601096e-01	1.96451604e-01	1.68871391e-03
3.75062168e-01	1.95213526e-01	1.68361014e-03
3.75523210e-01	1.97749540e-01	1.68848597e-03
3.75984281e-01	1.96852937e-01	1.68369361e-03
3.76445323e-01	1.96535736e-01	1.68250466e-03
3.76906365e-01	1.95388585e-01	1.68001803e-03
3.77367437e-01	1.93658739e-01	1.67445315e-03
3.77828479e-01	1.91735893e-01	1.66941748e-03
3.78289551e-01	1.91923484e-01	1.66868721e-03
3.78750592e-01	1.92518935e-01	1.66733225e-03
3.79211664e-01	1.93206161e-01	1.66907930e-03
3.79672706e-01	1.91332206e-01	1.66481198e-03
3.80133748e-01	1.91284537e-01	1.66340079e-03
3.80594820e-01	1.91627830e-01	1.66227552e-03
3.81055862e-01	1.88895926e-01	1.65491062e-03
3.81516933e-01	1.88872606e-01	1.65481609e-03
3.81977975e-01	1.87908530e-01	1.65134075e-03
3.82439017e-01	1.87591121e-01	1.65069324e-03
3.82900089e-01	1.86953291e-01	1.64827087e-03
3.83361131e-01	1.87227085e-01	1.64660625e-03
3.83822203e-01	1.87816203e-01	1.64665992e-03
3.84283245e-01	1.85851038e-01	1.64076244e-03
3.84744316e-01	1.87869623e-01	1.64612290e-03
3.85205358e-01	1.85398579e-01	1.63911318e-03
3.85666400e-01	1.83444768e-01	1.63412711e-03
3.86127472e-01	1.84751064e-01	1.63564458e-03
3.86588514e-01	1.85195252e-01	1.63597835e-03
3.87049586e-01	1.82877153e-01	1.62982917e-03
3.87510628e-01	1.82940915e-01	1.62881543e-03
3.87971669e-01	1.83334947e-01	1.62893184e-03
3.88432741e-01	1.82977274e-01	1.62728631e-03
3.88893783e-01	1.81892931e-01	1.62302458e-03
3.89354855e-01	1.83872938e-01	1.62741041e-03
3.89815897e-01	1.83998719e-01	1.62587711e-03
3.90276968e-01	1.82624489e-01	1.62156415e-03
3.90738010e-01	1.82884127e-01	1.62210595e-03
3.91199052e-01	1.82590038e-01	1.61968358e-03
3.91660124e-01	1.82678729e-01	1.61950348e-03
3.92121166e-01	1.83460236e-01	1.61997695e-03
3.92582238e-01	1.83838457e-01	1.62054761e-03
3.93043280e-01	1.82623535e-01	1.61705131e-03
3.93504351e-01	1.80617437e-01	1.61173532e-03
3.93965393e-01	1.79626748e-01	1.60880724e-03
3.94426435e-01	1.78035229e-01	1.60475285e-03
3.94887507e-01	1.76175892e-01	1.60120265e-03
3.95348549e-01	1.77686170e-01	1.60366460e-03
3.95809621e-01	1.74929917e-01	1.59571471e-03
3.96270663e-01	1.72707751e-01	1.59047754e-03
3.96731704e-01	1.72212690e-01	1.58942328e-03
3.97192776e-01	1.72759444e-01	1.59017439e-03
3.97653818e-01	1.72841877e-01	1.58848672e-03
3.98114890e-01	1.72099516e-01	1.58577412e-03
3.98575932e-01	1.70242757e-01	1.58048759e-03
3.99037004e-01	1.69567570e-01	1.57904881e-03
3.99498045e-01	1.68643922e-01	1.57600956e-03
3.99959087e-01	1.70669422e-01	1.58025848e-03
4.00420159e-01	1.69431269e-01	1.57629384e-03
4.00881201e-01	1.67544514e-01	1.57103688e-03
4.01342273e-01	1.69160649e-01	1.57400570e-03
4.01803315e-01	1.69863522e-01	1.57548825e-03
4.02264357e-01	1.67979449e-01	1.56979670e-03
4.02725428e-01	1.68244302e-01	1.56970543e-03
4.03186470e-01	1.65230215e-01	1.56241527e-03
4.03647542e-01	1.65935442e-01	1.56373961e-03
4.04108584e-01	1.65813416e-01	1.56206300e-03
4.04569656e-01	1.65515989e-01	1.56204856e-03
4.05030698e-01	1.64748177e-01	1.55848602e-03
4.05491740e-01	1.64380834e-01	1.55685260e-03
4.05952811e-01	1.61846772e-01	1.55078527e-03
4.06413853e-01	1.63385361e-01	1.55335129e-03
4.06874925e-01	1.62784174e-01	1.55035348e-03
4.07335967e-01	1.61408871e-01	1.54781993e-03
4.07797039e-01	1.61512911e-01	1.54674007e-03
4.08258080e-01	1.62703425e-01	1.54913194e-03
4.08719122e-01	1.61798760e-01	1.54629024e-03
4.09180194e-01	1.61148131e-01	1.54345180e-03
4.09641236e-01	1.61119863e-01	1.54320092e-03
4.10102308e-01	1.59214497e-01	1.53711508e-03
4.10563350e-01	1.60121247e-01	1.53862208e-03
4.11024392e-01	1.60866499e-01	1.53932732e-03
4.11485463e-01	1.58433750e-01	1.53349619e-03
4.11946505e-01	1.57558620e-01	1.53009105e-03
4.12407577e-01	1.60646290e-01	1.53723988e-03
4.12868619e-01	1.58671170e-01	1.53060374e-03
4.13329691e-01	1.56777054e-01	1.52565981e-03
4.13790733e-01	1.56469360e-01	1.52478472e-03
4.14251775e-01	1.56785205e-01	1.52266922e-03
4.14712846e-01	1.57640874e-01	1.52438332e-03
4.15173888e-01	1.57318220e-01	1.52265315e-03
4.15634960e-01	1.56188279e-01	1.51921890e-03
4.16096002e-01	1.54798985e-01	1.51519547e-03
4.16557044e-01	1.54471353e-01	1.51477347e-03
4.17018116e-01	1.53459325e-01	1.51117682e-03
4.17479157e-01	1.54127061e-01	1.51104771e-03
4.17940229e-01	1.54397130e-01	1.51155307e-03
4.18401271e-01	1.54071629e-01	1.51004724e-03
4.18862343e-01	1.52333528e-01	1.50436047e-03
4.19323385e-01	1.52767867e-01	1.50394416e-03
4.19784427e-01	1.54596284e-01	1.50749623e-03
4.20245498e-01	1.52872711e-01	1.50241947e-03
4.20706540e-01	1.50262311e-01	1.49581837e-03
4.21167612e-01	1.50991186e-01	1.49753632e-03
4.21628654e-01	1.52321771e-01	1.49901840e-03
4.22089696e-01	1.49028987e-01	1.48950494e-03
4.22550768e-01	1.51038840e-01	1.49451836e-03
4.23011810e-01	1.51589662e-01	1.49414025e-03
4.23472881e-01	1.49993628e-01	1.48909143e-03
4.23933923e-01	1.48716703e-01	1.48585741e-03
4.24394995e-01	1.48788556e-01	1.48537674e-03
4.24856037e-01	1.50432304e-01	1.48839480e-03
4.25317079e-01	1.48667499e-01	1.48302608e-03
4.25778151e-01	1.48192018e-01	1.48134434e-03
4.26239192e-01	1.48015171e-01	1.48065970e-03
4.26700264e-01	1.47435024e-01	1.47870765e-03
4.27161306e-01	1.46693885e-01	1.47582009e-03
4.27622378e-01	1.48571223e-01	1.48355484e-03
4.28083420e-01	1.47258192e-01	1.48499396e-03
4.28544462e-01	1.45752177e-01	1.48467021e-03
4.29005533e-01	1.46433815e-01	1.48638641e-03
4.29466575e-01	1.46518558e-01	1.48683391e-03
4.29927647e-01	1.44147024e-01	1.48356217e-03
4.30388689e-01	1.43963307e-01	1.48381724e-03
4.30849731e-01	1.44949719e-01	1.48685474e-03
4.31310803e-01	1.45819157e-01	1.49040821e-03
4.31771845e-01	1.44712642e-01	1.48793752e-03
4.32232916e-01	1.44176587e-01	1.48785976e-03
4.32693958e-01	1.44355282e-01	1.49059109e-03
4.33155030e-01	1.43102452e-01	1.48845930e-03
4.33616072e-01	1.43897787e-01	1.49084290e-03
4.34077114e-01	1.42610773e-01	1.48772064e-03
4.34538186e-01	1.43975079e-01	1.49264256e-03
4.34999228e-01	1.43104270e-01	1.49055826e-03
4.35460299e-01	1.41016394e-01	1.48618757e-03
4.35921341e-01	1.40893653e-01	1.48716685e-03
4.36382383e-01	1.40519112e-01	1.48648978e-03
4.36843455e-01	1.40147910e-01	1.48588361e-03
4.37304497e-01	1.41214460e-01	1.48972392e-03
4.37765568e-01	1.39868468e-01	1.48692704e-03
4.38226610e-01	1.39744669e-01	1.48687966e-03
4.38687682e-01	1.39594257e-01	1.48685614e-03
4.39148724e-01	1.38299689e-01	1.48490747e-03
4.39609766e-01	1.38331801e-01	1.48477918e-03
4.40070838e-01	1.37721509e-01	1.48488255e-03
4.40531880e-01	1.37306154e-01	1.48413028e-03
4.40992951e-01	1.38538450e-01	1.48633355e-03
4.41453993e-01	1.36030197e-01	1.48074911e-03
4.41915065e-01	1.37133151e-01	1.48483715e-03
4.42376107e-01	1.37319446e-01	1.48438686e-03
4.42837149e-01	1.36872709e-01	1.48425775e-03
4.43298221e-01	1.37065604e-01	1.48481561e-03
4.43759263e-01	1.36700422e-01	1.48366403e-03
4.44220334e-01	1.35582909e-01	1.48248824e-03
4.44681376e-01	1.34403333e-01	1.47857785e-03
4.45142418e-01	1.36063263e-01	1.48315425e-03
4.45603490e-01	1.36941880e-01	1.48567033e-03
4.46064532e-01	1.36311457e-01	1.48405076e-03
4.46525604e-01	1.34465903e-01	1.48018484e-03
4.46986645e-01	1.34706825e-01	1.48159475e-03
4.47447717e-01	1.33994877e-01	1.47964363e-03
4.47908759e-01	1.33581400e-01	1.47891941e-03
4.48369801e-01	1.34179786e-01	1.48063921e-03
4.48830873e-01	1.31980091e-01	1.47555373e-03
4.49291915e-01	1.33749902e-01	1.48016843e-03
4.49752986e-01	1.34395123e-01	1.48174132e-03
4.50214028e-01	1.32729977e-01	1.47737900e-03
4.50675070e-01	1.32538691e-01	1.47653441e-03
4.51136142e-01	1.32050946e-01	1.47746643e-03
4.51597184e-01	1.31013721e-01	1.47512858e-03
4.52058256e-01	1.30589873e-01	1.47405092e-03
4.52519298e-01	1.32441759e-01	1.47809787e-03
4.52980369e-01	1.32453203e-01	1.47721719e-03
4.53441411e-01	1.32630438e-01	1.47859356e-03
4.53902453e-01	1.30989015e-01	1.47525710e-03
4.54363525e-01	1.29949600e-01	1.47325918e-03
4.54824567e-01	1.30317613e-01	1.47379970e-03
4.55285639e-01	1.28949702e-01	1.47042377e-03
4.55746680e-01	1.29896492e-01	1.47378771e-03
4.56207752e-01	1.30108967e-01	1.47381821e-03
4.56668794e-01	1.29976988e-01	1.47400994e-03
4.57129836e-01	1.27642721e-01	1.46776496e-03
4.57590908e-01	1.27985373e-01	1.47092668e-03
4.58051950e-01	1.27037734e-01	1.46768091e-03
4.58513021e-01	1.29699007e-01	1.47325709e-03
4.58974063e-01	1.29022688e-01	1.47104729e-03
4.59435105e-01	1.27263322e-01	1.46771863e-03
4.59896177e-01	1.27615541e-01	1.46909431e-03
4.60357219e-01	1.27054974e-01	1.46753155e-03
4.60818291e-01	1.25639096e-01	1.46446272e-03
4.61279333e-01	1.26628160e-01	1.46733341e-03
4.61740404e-01	1.28139466e-01	1.46969967e-03
4.62201446e-01	1.28881603e-01	1.47153228e-03
4.62662488e-01	1.28272131e-01	1.47473137e-03
4.63123560e-01	1.28229782e-01	1.48416648e-03
4.63584602e-01	1.25205308e-01	1.48195727e-03
4.64045674e-01	1.26006663e-01	1.49034488e-03
4.64506716e-01	1.23513117e-01	1.48646382e-03
4.64967757e-01	1.25808313e-01	1.49574550e-03
4.65428829e-01	1.25576630e-01	1.49682979e-03
4.65889871e-01	1.26693517e-01	1.50085334e-03
4.66350943e-01	1.26232967e-01	1.50216033e-03
4.66811985e-01	1.24247298e-01	1.49867579e-03
4.67273057e-01	1.26357123e-01	1.50648062e-03
4.67734098e-01	1.24964654e-01	1.50487502e-03
4.68195140e-01	1.24282219e-01	1.50639913e-03
4.68656212e-01	1.23419866e-01	1.50635722e-03
4.69117254e-01	1.24116920e-01	1.51049590e-03
4.69578326e-01	1.24625310e-01	1.51316787e-03
4.70039368e-01	1.22908577e-01	1.50994677e-03
4.70500439e-01	1.22686245e-01	1.51189859e-03
4.70961481e-01	1.23159491e-01	1.51481596e-03
4.71422523e-01	1.22852072e-01	1.51502807e-03
4.71883595e-01	1.22457527e-01	1.51524949e-03
4.72344637e-01	1.22070394e-01	1.51663867e-03
4.72805709e-01	1.20111190e-01	1.51259301e-03
4.73266751e-01	1.22066520e-01	1.51909585e-03
4.73727793e-01	1.23296797e-01	1.52271264e-03
4.74188864e-01	1.22386456e-01	1.52162672e-03
4.74649906e-01	1.21291921e-01	1.52083626e-03
4.75110978e-01	1.21443391e-01	1.52244943e-03
4.75572020e-01	1.20015681e-01	1.51800120e-03
4.76033092e-01	1.21462740e-01	1.52298296e-03
4.76494133e-01	1.20605111e-01	1.52153615e-03
4.76955175e-01	1.20593205e-01	1.52148120e-03
4.77416247e-01	1.21014975e-01	1.52282545e-03
4.77877289e-01	1.19991288e-01	1.52135326e-03
4.78338361e-01	1.20118067e-01	1.52352871e-03
4.78799403e-01	1.18797466e-01	1.52034103e-03
4.79260445e-01	1.18262514e-01	1.51907257e-03
4.79721516e-01	1.17393017e-01	1.51699362e-03
4.80182558e-01	1.18935466e-01	1.52196432e-03
