q[nm-1]	I(q)[sr-1]_Rocca_10m_eiger2_00010_00_00001_av_ave.h5_00001_[NS10_25C]_trm=0.871692	error
4.80643630e-01	4.81501743e-02	1.34704530e-03
4.81104672e-01	4.83591892e-02	1.34824926e-03
4.81565744e-01	4.79643866e-02	1.34716812e-03
4.82026786e-01	4.82366458e-02	1.34848012e-03
4.82487828e-01	4.70620319e-02	1.34455157e-03
4.82948899e-01	4.85556386e-02	1.35057070e-03
4.83409941e-01	4.75941971e-02	1.34783634e-03
4.83871013e-01	4.74342406e-02	1.34877407e-03
4.84332055e-01	4.69370857e-02	1.34751131e-03
4.84793127e-01	4.84043583e-02	1.35229807e-03
4.85254169e-01	4.81518134e-02	1.35232601e-03
4.85715210e-01	4.76947054e-02	1.35202415e-03
4.86176282e-01	4.60760184e-02	1.34742155e-03
4.86637324e-01	4.68276255e-02	1.35039701e-03
4.87098396e-01	4.81308326e-02	1.35395059e-03
4.87559438e-01	4.78999503e-02	1.35403348e-03
4.88020480e-01	4.61617187e-02	1.34948199e-03
4.88481551e-01	4.64779772e-02	1.35255291e-03
4.88942593e-01	4.65538315e-02	1.35292951e-03
4.89403665e-01	4.72966097e-02	1.35479984e-03
4.89864707e-01	4.69493233e-02	1.35404617e-03
4.90325779e-01	4.66622338e-02	1.35401427e-03
4.90786821e-01	4.70265672e-02	1.35640276e-03
4.91247863e-01	4.77576852e-02	1.35859591e-03
4.91708934e-01	4.61807251e-02	1.35389215e-03
4.92169976e-01	4.61520404e-02	1.35566038e-03
4.92631048e-01	4.50819805e-02	1.35368784e-03
4.93092090e-01	4.46508117e-02	1.35246082e-03
4.93553132e-01	4.68128696e-02	1.35947007e-03
4.94014204e-01	4.74240668e-02	1.36181654e-03
4.94475245e-01	4.70758043e-02	1.36075460e-03
4.94936317e-01	4.60219309e-02	1.35773001e-03
4.95397359e-01	4.67221960e-02	1.36127253e-03
4.95858431e-01	4.57355678e-02	1.35885342e-03
4.96319473e-01	4.55048755e-02	1.35864981e-03
4.96780515e-01	4.64988910e-02	1.36249338e-03
4.97241586e-01	4.57974039e-02	1.36098254e-03
4.97702628e-01	4.47420217e-02	1.35838927e-03
4.98163700e-01	4.54964116e-02	1.36211095e-03
4.98624742e-01	4.51088473e-02	1.36020663e-03
4.99085814e-01	4.61733006e-02	1.36483996e-03
4.99546856e-01	4.54215482e-02	1.36253319e-03
5.00007927e-01	4.53624055e-02	1.36311608e-03
5.00468969e-01	4.48355004e-02	1.36259804e-03
5.00930011e-01	4.45876122e-02	1.36209535e-03
5.01391053e-01	4.50260751e-02	1.36429281e-03
5.01852155e-01	4.44448218e-02	1.36283191e-03
5.02313197e-01	4.47089002e-02	1.36490283e-03
5.02774239e-01	4.45546135e-02	1.36474951e-03
5.03235281e-01	4.43903282e-02	1.36501784e-03
5.03696322e-01	4.41998057e-02	1.36523473e-03
5.04157424e-01	4.35878038e-02	1.36257079e-03
5.04618466e-01	4.43160459e-02	1.36540621e-03
5.05079508e-01	4.32555750e-02	1.36297685e-03
5.05540550e-01	4.46099117e-02	1.36912125e-03
5.06001592e-01	4.45171781e-02	1.36833906e-03
5.06462693e-01	4.39702980e-02	1.36713288e-03
5.06923735e-01	4.42847759e-02	1.36855559e-03
5.07384777e-01	4.41278853e-02	1.36814662e-03
5.07845819e-01	4.41861451e-02	1.37025304e-03
5.08306861e-01	4.42290194e-02	1.37016724e-03
5.08767962e-01	4.40892763e-02	1.37004326e-03
5.09229004e-01	4.37379368e-02	1.37068250e-03
5.09690046e-01	4.29902449e-02	1.36844977e-03
5.10151088e-01	4.31842506e-02	1.36998820e-03
5.10612190e-01	4.37622741e-02	1.37275050e-03
5.11073232e-01	4.42067161e-02	1.37386669e-03
5.11534274e-01	4.32637557e-02	1.37141685e-03
5.11995316e-01	4.26816344e-02	1.37076993e-03
5.12456357e-01	4.19104211e-02	1.36911334e-03
5.12917459e-01	4.13258001e-02	1.36821344e-03
5.13378501e-01	4.13822755e-02	1.36958319e-03
5.13839543e-01	4.24001925e-02	1.37285038e-03
5.14300585e-01	4.31941673e-02	1.37524621e-03
5.14761627e-01	4.24378254e-02	1.37325819e-03
5.15222728e-01	4.17417288e-02	1.37112394e-03
5.15683770e-01	4.29805070e-02	1.37483329e-03
5.16144812e-01	4.27273549e-02	1.37446029e-03
5.16605854e-01	4.21552584e-02	1.37395621e-03
5.17066896e-01	4.18429859e-02	1.37244619e-03
5.17527997e-01	4.29570153e-02	1.37538323e-03
5.17989039e-01	4.24370281e-02	1.37401337e-03
5.18450081e-01	4.23048586e-02	1.37462153e-03
5.18911123e-01	4.22529131e-02	1.37532700e-03
5.19372165e-01	4.23148349e-02	1.37480907e-03
5.19833267e-01	4.19818759e-02	1.37414958e-03
5.20294309e-01	4.17380594e-02	1.37397484e-03
5.20755351e-01	4.14219834e-02	1.37237983e-03
5.21216393e-01	4.21984009e-02	1.37545844e-03
5.21677494e-01	4.26740125e-02	1.37696788e-03
5.22138536e-01	4.18559536e-02	1.37366855e-03
5.22599578e-01	4.13311943e-02	1.37327088e-03
5.23060620e-01	4.06700149e-02	1.37141231e-03
5.23521662e-01	4.15575095e-02	1.37425528e-03
5.23982763e-01	4.07606699e-02	1.37277145e-03
5.24443805e-01	4.01712656e-02	1.37080555e-03
5.24904847e-01	4.10934389e-02	1.37337600e-03
5.25365889e-01	4.17161845e-02	1.37609907e-03
5.25826931e-01	4.09580469e-02	1.37434038e-03
5.26288033e-01	4.10277955e-02	1.37603772e-03
5.26749074e-01	4.12946269e-02	1.37634133e-03
5.27210116e-01	4.14281562e-02	1.37705996e-03
5.27671158e-01	4.15084288e-02	1.37797208e-03
5.28132200e-01	4.16974947e-02	1.37894717e-03
5.28593302e-01	4.10662368e-02	1.37801480e-03
5.29054344e-01	3.94823179e-02	1.37272489e-03
5.29515386e-01	4.01246138e-02	1.37662340e-03
5.29976428e-01	3.97927687e-02	1.37577613e-03
5.30437529e-01	4.02005687e-02	1.37709035e-03
5.30898571e-01	4.01407927e-02	1.37731293e-03
5.31359613e-01	4.00990061e-02	1.37749710e-03
5.31820655e-01	4.04108092e-02	1.37923914e-03
5.32281697e-01	4.02124375e-02	1.37924193e-03
5.32742798e-01	3.97284888e-02	1.37782702e-03
5.33203840e-01	4.01015282e-02	1.37927395e-03
5.33664882e-01	4.01466861e-02	1.38665806e-03
5.34125924e-01	3.99380587e-02	1.39513891e-03
5.34586966e-01	3.94713283e-02	1.39803090e-03
5.35048068e-01	3.92472446e-02	1.39934232e-03
5.35509109e-01	3.97928208e-02	1.40318647e-03
5.35970151e-01	4.01389003e-02	1.40687614e-03
5.36431193e-01	3.93946581e-02	1.40875601e-03
5.36892235e-01	4.02458720e-02	1.41451217e-03
5.37353337e-01	3.99945639e-02	1.41667505e-03
5.37814379e-01	3.92979272e-02	1.41728565e-03
5.38275421e-01	3.96877304e-02	1.42084458e-03
5.38736463e-01	4.06417027e-02	1.42674416e-03
5.39197505e-01	4.01683077e-02	1.42775499e-03
5.39658606e-01	3.94562073e-02	1.42832880e-03
5.40119648e-01	3.84069942e-02	1.42699678e-03
5.40580690e-01	3.90547253e-02	1.43128191e-03
5.41041732e-01	3.94128785e-02	1.43500557e-03
5.41502833e-01	3.84228602e-02	1.43395236e-03
5.41963875e-01	3.96627709e-02	1.44946377e-03
5.42424917e-01	3.93650308e-02	1.46156549e-03
5.42885959e-01	3.84284221e-02	1.46815460e-03
5.43347001e-01	3.80804017e-02	1.47549156e-03
5.43808103e-01	3.81394848e-02	1.48244807e-03
5.44269145e-01	3.81329544e-02	1.48843275e-03
5.44730186e-01	3.83245721e-02	1.49475364e-03
5.45191228e-01	3.83532122e-02	1.49951980e-03
5.45652270e-01	3.87666710e-02	1.50670065e-03
5.46113372e-01	3.78282703e-02	1.50917983e-03
5.46574414e-01	3.80077809e-02	1.51624694e-03
5.47035456e-01	3.84911224e-02	1.52265828e-03
5.47496498e-01	3.75873819e-02	1.52584480e-03
5.47957540e-01	3.67393643e-02	1.52788532e-03
5.48418641e-01	3.85104194e-02	1.53860170e-03
5.48879683e-01	3.84290516e-02	1.54400500e-03
5.49340725e-01	3.74914780e-02	1.54574239e-03
5.49801767e-01	3.74449305e-02	1.54944765e-03
5.50262868e-01	3.82615402e-02	1.55676168e-03
5.50723910e-01	3.88314202e-02	1.56419934e-03
5.51184952e-01	3.83803174e-02	1.56721100e-03
5.51645994e-01	3.79426964e-02	1.57067890e-03
5.52107036e-01	3.82052921e-02	1.57647429e-03
5.52568138e-01	3.75477001e-02	1.57961098e-03
5.53029180e-01	3.65055129e-02	1.57988782e-03
5.53490222e-01	3.76079641e-02	1.58993865e-03
5.53951263e-01	3.70200574e-02	1.59156474e-03
5.54412305e-01	3.70456167e-02	1.59599888e-03
5.54873407e-01	3.60915884e-02	1.59696338e-03
5.55334449e-01	3.69967222e-02	1.60526508e-03
5.55795491e-01	3.65418717e-02	1.60690141e-03
5.56256533e-01	3.61925960e-02	1.61070877e-03
5.56717575e-01	3.66609655e-02	1.61770638e-03
5.57178676e-01	3.72338519e-02	1.62392890e-03
5.57639718e-01	3.62859517e-02	1.62384624e-03
5.58100760e-01	3.83104011e-02	1.63678103e-03
5.58561802e-01	3.69697511e-02	1.63619104e-03
5.59022903e-01	3.58886272e-02	1.63721014e-03
5.59483945e-01	3.50433588e-02	1.63819804e-03
5.59944987e-01	3.59493494e-02	1.64584327e-03
5.60406029e-01	3.64864469e-02	1.65214227e-03
5.60867071e-01	3.57548967e-02	1.65429583e-03
5.61328173e-01	3.49779800e-02	1.65576604e-03
5.61789215e-01	3.55782993e-02	1.66357984e-03
5.62250257e-01	3.49991731e-02	1.66527333e-03
5.62711298e-01	3.60278301e-02	1.67328678e-03
5.63172340e-01	3.61627564e-02	1.67690474e-03
5.63633442e-01	3.60045284e-02	1.68171409e-03
5.64094484e-01	3.66159827e-02	1.68873393e-03
5.64555526e-01	3.57730724e-02	1.68923172e-03
5.65016568e-01	3.50529253e-02	1.69230998e-03
5.65477610e-01	3.45599875e-02	1.69478147e-03
5.65938711e-01	3.55639197e-02	1.70330575e-03
5.66399753e-01	3.56279314e-02	1.70717551e-03
5.66860795e-01	3.45712975e-02	1.70693011e-03
5.67321837e-01	3.48313078e-02	1.71254366e-03
5.67782879e-01	3.61401960e-02	1.72333256e-03
5.68243980e-01	3.52698788e-02	1.72307785e-03
5.68705022e-01	3.60852107e-02	1.73128361e-03
5.69166064e-01	3.52405682e-02	1.73329527e-03
5.69627106e-01	3.51244211e-02	1.73633394e-03
5.70088208e-01	3.71994600e-02	1.74893532e-03
5.70549250e-01	3.63343321e-02	1.74983311e-03
5.71010292e-01	3.51584703e-02	1.75057666e-03
5.71471334e-01	3.46255675e-02	1.75285398e-03
5.71932375e-01	3.65212858e-02	1.76594895e-03
5.72393477e-01	3.47383693e-02	1.76032598e-03
5.72854519e-01	3.56806964e-02	1.76942197e-03
5.73315561e-01	3.50018032e-02	1.76961836e-03
5.73776603e-01	3.57789472e-02	1.77594146e-03
5.74237645e-01	3.47030126e-02	1.77545007e-03
5.74698746e-01	3.40388156e-02	1.77723006e-03
5.75159788e-01	3.50751914e-02	1.78528600e-03
5.75620830e-01	3.52266356e-02	1.78940431e-03
5.76081872e-01	3.50965671e-02	1.79156451e-03
5.76542914e-01	3.50155830e-02	1.79550087e-03
5.77004015e-01	3.29298936e-02	1.79085101e-03
5.77465057e-01	3.30295227e-02	1.79592893e-03
5.77926099e-01	3.39789279e-02	1.80352165e-03
5.78387141e-01	3.44269052e-02	1.80753344e-03
5.78848243e-01	3.43062393e-02	1.81237073e-03
5.79309285e-01	3.35480794e-02	1.81336305e-03
5.79770327e-01	3.44492309e-02	1.82228035e-03
5.80231369e-01	3.29226926e-02	1.82048231e-03
5.80692410e-01	3.30356434e-02	1.82572042e-03
5.81153512e-01	3.32625285e-02	1.83119322e-03
5.81614554e-01	3.34852636e-02	1.83568394e-03
5.82075596e-01	3.42541672e-02	1.84473116e-03
5.82536638e-01	3.28158848e-02	1.84344500e-03
5.82997680e-01	3.23458053e-02	1.84705481e-03
5.83458781e-01	3.30702886e-02	1.85424066e-03
5.83919823e-01	3.41106169e-02	1.86395296e-03
5.84380865e-01	3.23205665e-02	1.86178624e-03
5.84841907e-01	3.27351689e-02	1.86788733e-03
5.85302949e-01	3.49444076e-02	1.88163109e-03
5.85764050e-01	3.30870822e-02	1.87865715e-03
5.86225092e-01	3.27042341e-02	1.88170583e-03
5.86686134e-01	3.27805504e-02	1.88723695e-03
5.87147176e-01	3.35034803e-02	1.89487042e-03
5.87608278e-01	3.41280289e-02	1.90226454e-03
5.88069320e-01	3.24546471e-02	1.90095976e-03
5.88530362e-01	3.35414708e-02	1.91175996e-03
5.88991404e-01	3.31709310e-02	1.91460049e-03
5.89452446e-01	3.21865827e-02	1.91573112e-03
5.89913547e-01	3.37986648e-02	1.92831585e-03
5.90374589e-01	3.28460746e-02	1.92707719e-03
5.90835631e-01	3.39438319e-02	1.93703151e-03
5.91296673e-01	3.33284773e-02	1.93937588e-03
5.91757715e-01	3.21741365e-02	1.94144598e-03
5.92218816e-01	3.22005041e-02	1.94700563e-03
5.92679858e-01	3.16355899e-02	1.94906746e-03
5.93140900e-01	3.30788270e-02	1.96093274e-03
5.93601942e-01	3.25587504e-02	1.96252321e-03
5.94062984e-01	3.30683514e-02	1.97184784e-03
5.94524086e-01	3.20431180e-02	1.97104132e-03
5.94985127e-01	3.32904980e-02	1.98219391e-03
5.95446169e-01	3.29354592e-02	1.98541582e-03
5.95907211e-01	3.24402191e-02	1.99005567e-03
5.96368253e-01	3.25677656e-02	1.99585804e-03
5.96829355e-01	3.32449451e-02	2.00545229e-03
5.97290397e-01	3.29492986e-02	2.00883276e-03
5.97751439e-01	3.34193110e-02	2.01642979e-03
5.98212481e-01	3.29827890e-02	2.02050665e-03
5.98673582e-01	3.31740193e-02	2.02785386e-03
5.99134624e-01	3.34472656e-02	2.03387113e-03
5.99595666e-01	3.27680930e-02	2.03534821e-03
6.00056708e-01	3.32123823e-02	2.04308704e-03
6.00517750e-01	3.29319462e-02	2.04886403e-03
6.00978851e-01	3.33778188e-02	2.05656164e-03
6.01439893e-01	3.31329703e-02	2.05963710e-03
6.01900935e-01	3.24179977e-02	2.06395960e-03
6.02361977e-01	3.16383801e-02	2.06480362e-03
6.02823019e-01	3.35670896e-02	2.08137510e-03
6.03284121e-01	3.34331021e-02	2.08501751e-03
6.03745162e-01	3.27911489e-02	2.08941964e-03
6.04206204e-01	3.18539441e-02	2.09256867e-03
6.04667246e-01	3.19207832e-02	2.09906185e-03
6.05128288e-01	3.22595686e-02	2.10757065e-03
6.05589390e-01	3.17081399e-02	2.10644212e-03
6.06050432e-01	3.29754874e-02	2.11898657e-03
6.06511474e-01	3.18566561e-02	2.11920287e-03
6.06972516e-01	3.21259610e-02	2.12487951e-03
6.07433617e-01	3.22923139e-02	2.12993147e-03
6.07894659e-01	3.35612334e-02	2.14164006e-03
6.08355701e-01	3.16747949e-02	2.13754340e-03
6.08816743e-01	3.25314179e-02	2.14679795e-03
6.09277785e-01	3.30661312e-02	2.15224735e-03
6.09738886e-01	3.18822786e-02	2.15480174e-03
6.10199928e-01	3.06289084e-02	2.15293909e-03
6.10660970e-01	3.27814259e-02	2.16799765e-03
6.11122012e-01	3.21261659e-02	2.16911663e-03
6.11583054e-01	3.12170833e-02	2.17173086e-03
6.12044156e-01	3.09390370e-02	2.17819004e-03
6.12505198e-01	3.10930610e-02	2.18075374e-03
6.12966239e-01	3.18455622e-02	2.18969421e-03
6.13427281e-01	3.16764638e-02	2.19519995e-03
6.13888323e-01	3.03505398e-02	2.19194405e-03
6.14349425e-01	3.03772204e-02	2.20142794e-03
6.14810467e-01	2.98783630e-02	2.20393762e-03
6.15271509e-01	3.05870175e-02	2.21356610e-03
6.15732551e-01	3.12689543e-02	2.22601951e-03
6.16193652e-01	3.15349773e-02	2.23455904e-03
6.16654694e-01	3.14202830e-02	2.23961612e-03
6.17115736e-01	3.02500222e-02	2.24159891e-03
6.17576778e-01	2.99022738e-02	2.24690954e-03
6.18037820e-01	3.06061450e-02	2.25824257e-03
6.18498921e-01	3.04511376e-02	2.26607919e-03
6.18959963e-01	2.96196453e-02	2.26852670e-03
6.19421005e-01	3.15193683e-02	2.28469959e-03
6.19882047e-01	3.03588770e-02	2.28589354e-03
6.20343089e-01	2.96547711e-02	2.29102583e-03
6.20804191e-01	2.99804509e-02	2.29849527e-03
6.21265233e-01	2.98967212e-02	2.30689649e-03
6.21726274e-01	3.06561552e-02	2.31824629e-03
6.22187316e-01	3.11748274e-02	2.32843542e-03
6.22648358e-01	3.00354175e-02	2.33087689e-03
6.23109460e-01	2.94915829e-02	2.33288901e-03
6.23570502e-01	3.01801525e-02	2.34603090e-03
6.24031544e-01	2.98261456e-02	2.35338835e-03
6.24492586e-01	2.88292076e-02	2.35606288e-03
6.24953628e-01	2.82337181e-02	2.36283476e-03
6.25414729e-01	2.94458475e-02	2.37772195e-03
6.25875771e-01	2.96635516e-02	2.38465564e-03
6.26336813e-01	2.95071658e-02	2.39091180e-03
6.26797855e-01	2.97184624e-02	2.40241177e-03
6.27258956e-01	2.93683708e-02	2.40917527e-03
6.27719998e-01	2.88796984e-02	2.41372688e-03
6.28181040e-01	2.86281500e-02	2.42249272e-03
6.28642082e-01	3.11779343e-02	2.44518416e-03
6.29103124e-01	2.77809408e-02	2.43393355e-03
6.29564226e-01	2.83421427e-02	2.44937697e-03
6.30025268e-01	2.91216634e-02	2.45875469e-03
6.30486310e-01	2.97487620e-02	2.47085956e-03
6.30947351e-01	2.84846928e-02	2.46870960e-03
6.31408393e-01	2.88482253e-02	2.47977627e-03
6.31869495e-01	2.88562980e-02	2.48816120e-03
6.32330537e-01	2.98922267e-02	2.49955384e-03
6.32791579e-01	3.10498569e-02	2.51381705e-03
6.33252621e-01	3.02216113e-02	2.51503335e-03
6.33713663e-01	2.87599079e-02	2.51468015e-03
6.34174764e-01	2.96195541e-02	2.52911169e-03
6.34635806e-01	2.89989449e-02	2.53326516e-03
6.35096848e-01	2.75543425e-02	2.53211916e-03
6.35557890e-01	2.84107868e-02	2.54553254e-03
6.36018991e-01	2.95744836e-02	2.55981041e-03
6.36480033e-01	2.81726979e-02	2.55637174e-03
6.36941075e-01	2.90992502e-02	2.57207314e-03
6.37402117e-01	2.85789315e-02	2.57726014e-03
6.37863159e-01	2.97967289e-02	2.59327819e-03
6.38324261e-01	2.87967511e-02	2.59402208e-03
6.38785303e-01	3.06160096e-02	2.61306041e-03
6.39246345e-01	3.01770754e-02	2.61737802e-03
6.39707386e-01	2.79989541e-02	2.61464622e-03
6.40168428e-01	2.71691084e-02	2.61659478e-03
6.40629530e-01	2.93383412e-02	2.64023896e-03
6.41090572e-01	2.88596004e-02	2.64632702e-03
6.41551614e-01	2.87446193e-02	2.65382067e-03
6.42012656e-01	2.83513218e-02	2.66009476e-03
6.42473698e-01	2.77788006e-02	2.66405055e-03
6.42934799e-01	2.90268306e-02	2.68418202e-03
6.43395841e-01	2.80522201e-02	2.68727122e-03
6.43856883e-01	2.78883614e-02	2.69301096e-03
6.44317925e-01	2.92109251e-02	2.71126768e-03
6.44779027e-01	2.90679280e-02	2.71839229e-03
6.45240068e-01	2.84217447e-02	2.72493274e-03
6.45701110e-01	2.86110695e-02	2.73433677e-03
6.46162152e-01	2.91181765e-02	2.74503557e-03
6.46623194e-01	2.92724371e-02	2.75988039e-03
6.47084296e-01	2.80017368e-02	2.75809923e-03
6.47545338e-01	2.76185013e-02	2.76544085e-03
6.48006380e-01	2.66533699e-02	2.76941387e-03
6.48467422e-01	2.75129043e-02	2.78509688e-03
6.48928463e-01	2.86041945e-02	2.80099828e-03
6.49389565e-01	2.82792803e-02	2.80704862e-03
6.49850607e-01	2.89173126e-02	2.82455073e-03
6.50311649e-01	2.80098803e-02	2.82921200e-03
6.50772691e-01	2.91480962e-02	2.84758629e-03
6.51233733e-01	2.88758334e-02	2.85754260e-03
6.51694834e-01	2.90192217e-02	2.86567979e-03
6.52155876e-01	3.04234438e-02	2.88225152e-03
6.52616918e-01	2.86458842e-02	2.88316119e-03
6.53077960e-01	2.81655993e-02	2.89375847e-03
6.53539002e-01	2.77474225e-02	2.90413317e-03
6.54000103e-01	2.57681422e-02	2.90082255e-03
6.54461145e-01	2.77132094e-02	2.92707258e-03
6.54922187e-01	2.79789902e-02	2.93667079e-03
6.55383229e-01	2.88742520e-02	2.95284833e-03
6.55844331e-01	2.99731251e-02	2.97060912e-03
6.56305373e-01	2.83654295e-02	2.97136931e-03
6.56766415e-01	2.78630052e-02	2.98321387e-03
6.57227457e-01	2.63223741e-02	2.98379920e-03
6.57688498e-01	2.66780853e-02	2.99893366e-03
6.58149600e-01	2.83796936e-02	3.02424375e-03
6.58610642e-01	2.68556513e-02	3.02819465e-03
6.59071684e-01	2.65409891e-02	3.03771370e-03
6.59532726e-01	2.79117376e-02	3.05625470e-03
6.59993768e-01	2.77716070e-02	3.06600775e-03
6.60454869e-01	2.78768782e-02	3.08241462e-03
6.60915911e-01	2.66714692e-02	3.08473059e-03
6.61376953e-01	2.66931616e-02	3.09790764e-03
6.61837995e-01	2.81080306e-02	3.12306848e-03
6.62299037e-01	2.74651404e-02	3.13186343e-03
6.62760139e-01	2.71930005e-02	3.14239552e-03
6.63221180e-01	2.75958385e-02	3.15948622e-03
6.63682222e-01	2.54124962e-02	3.16126202e-03
6.64143264e-01	2.47963630e-02	3.16667301e-03
6.64604366e-01	2.66846865e-02	3.19363922e-03
6.65065408e-01	2.80349646e-02	3.21754813e-03
6.65526450e-01	2.76381616e-02	3.22516821e-03
6.65987492e-01	2.81961169e-02	3.25000216e-03
6.66448534e-01	2.71789674e-02	3.25441407e-03
6.66909635e-01	2.57566180e-02	3.25672654e-03
6.67370677e-01	2.71434374e-02	3.28739500e-03
6.67831719e-01	2.69076433e-02	3.29677830e-03
6.68292761e-01	2.77590193e-02	3.32553801e-03
6.68753803e-01	2.57943384e-02	3.32009466e-03
6.69214904e-01	2.86276229e-02	3.35825467e-03
6.69675946e-01	2.77597066e-02	3.36943194e-03
6.70136988e-01	2.77698748e-02	3.38244997e-03
6.70598030e-01	2.81623099e-02	3.40510043e-03
6.71059072e-01	2.67463978e-02	3.40995146e-03
6.71520174e-01	2.61902921e-02	3.42268823e-03
6.71981215e-01	2.77183838e-02	3.45638278e-03
6.72442257e-01	2.91026440e-02	3.48455319e-03
6.72903299e-01	2.63688918e-02	3.47467512e-03
6.73364401e-01	2.69260500e-02	3.49905016e-03
6.73825443e-01	2.93757711e-02	3.53954406e-03
6.74286485e-01	2.81864442e-02	3.54735809e-03
6.74747527e-01	2.59453207e-02	3.54690966e-03
6.75208569e-01	2.73877569e-02	3.58413113e-03
6.75669670e-01	2.69854702e-02	3.59650259e-03
6.76130712e-01	2.50518266e-02	3.60580767e-03
6.76591754e-01	2.65974645e-02	3.63996299e-03
6.77052796e-01	2.60580126e-02	3.64987249e-03
6.77513838e-01	2.63103191e-02	3.67759494e-03
6.77974939e-01	2.67511811e-02	3.69969383e-03
6.78435981e-01	2.55518407e-02	3.71035887e-03
6.78897023e-01	2.73252670e-02	3.74718150e-03
6.79358065e-01	2.70842761e-02	3.76883452e-03
6.79819107e-01	2.56297626e-02	3.78251076e-03
6.80280209e-01	2.64445804e-02	3.81426397e-03
6.80741251e-01	2.63049807e-02	3.83381406e-03
6.81202292e-01	2.50446554e-02	3.84386559e-03
6.81663334e-01	2.48931665e-02	3.86723736e-03
6.82124376e-01	2.51645111e-02	3.89549509e-03
6.82585478e-01	2.50794981e-02	3.91626451e-03
6.83046520e-01	2.75079515e-02	3.97057505e-03
6.83507562e-01	2.53110379e-02	3.96857690e-03
6.83968604e-01	2.66149305e-02	4.00932832e-03
6.84429705e-01	2.53446139e-02	4.03133454e-03
6.84890747e-01	2.53011771e-02	4.05272190e-03
6.85351789e-01	2.80817859e-02	4.11265809e-03
6.85812831e-01	2.60867067e-02	4.12342371e-03
6.86273873e-01	2.44392660e-02	4.13406733e-03
6.86734974e-01	2.48312093e-02	4.17207368e-03
6.87196016e-01	2.34784391e-02	4.18242346e-03
6.87657058e-01	2.73168590e-02	4.25538560e-03
6.88118100e-01	2.60802116e-02	4.26857034e-03
6.88579142e-01	2.47925632e-02	4.28322144e-03
6.89040244e-01	2.87426747e-02	4.36989777e-03
6.89501286e-01	2.42712982e-02	4.34935605e-03
6.89962327e-01	2.59271711e-02	4.40274831e-03
6.90423369e-01	2.64913086e-02	4.43778792e-03
6.90884411e-01	2.43369378e-02	4.44291811e-03
6.91345513e-01	2.48510409e-02	4.48051095e-03
6.91806555e-01	2.54992805e-02	4.50659031e-03
6.92267597e-01	2.68267393e-02	4.54600248e-03
6.92728639e-01	2.47789994e-02	4.54316847e-03
6.93189740e-01	2.30262931e-02	4.55722306e-03
6.93650782e-01	2.37116180e-02	4.59758332e-03
6.94111824e-01	2.54404284e-02	4.63411259e-03
6.94572866e-01	2.54657082e-02	4.66408161e-03
6.95033908e-01	2.73507927e-02	4.71699610e-03
6.95495009e-01	2.53296681e-02	4.71689319e-03
6.95956051e-01	2.26258989e-02	4.72147344e-03
6.96417093e-01	2.32663378e-02	4.75797895e-03
6.96878135e-01	2.54581068e-02	4.82229702e-03
6.97339177e-01	2.69339867e-02	4.87018563e-03
6.97800279e-01	2.41843909e-02	4.86637931e-03
6.98261321e-01	2.40351222e-02	4.89691924e-03
6.98722363e-01	2.37714685e-02	4.92079556e-03
6.99183404e-01	2.41383873e-02	4.97506605e-03
6.99644446e-01	2.44239382e-02	5.00716176e-03
7.00105548e-01	2.55001932e-02	5.04230428e-03
7.00566590e-01	2.54334696e-02	5.08140679e-03
7.01027632e-01	2.59204861e-02	5.13306446e-03
7.01488674e-01	2.34741885e-02	5.14320191e-03
7.01949775e-01	2.31734402e-02	5.17330598e-03
7.02410817e-01	2.45756097e-02	5.23593975e-03
7.02871859e-01	2.48756036e-02	5.27448812e-03
7.03332901e-01	2.24272907e-02	5.28472569e-03
7.03793943e-01	2.62416005e-02	5.38312877e-03
7.04255044e-01	2.47207638e-02	5.39235678e-03
7.04716086e-01	2.53305938e-02	5.45149762e-03
7.05177128e-01	2.47425735e-02	5.47441561e-03
7.05638170e-01	2.36897729e-02	5.51733887e-03
7.06099212e-01	2.53851917e-02	5.58413239e-03
7.06560314e-01	2.50898451e-02	5.59494039e-03
7.07021356e-01	2.25391742e-02	5.59237925e-03
7.07482398e-01	2.55957432e-02	5.66917239e-03
7.07943439e-01	2.23238487e-02	5.65091008e-03
7.08404481e-01	2.17373557e-02	5.67645673e-03
7.08865583e-01	2.24942546e-02	5.70254214e-03
7.09326625e-01	2.52403133e-02	5.77228656e-03
7.09787667e-01	2.21434776e-02	5.73650049e-03
7.10248709e-01	2.49998309e-02	5.81318978e-03
7.10709751e-01	2.28348114e-02	5.82717126e-03
7.11170852e-01	2.30992343e-02	5.84243936e-03
7.11631894e-01	2.50841789e-02	5.91965299e-03
7.12092936e-01	2.35850476e-02	5.90536185e-03
7.12553978e-01	2.48551723e-02	5.94912888e-03
7.13015079e-01	2.17830408e-02	5.93932625e-03
7.13476121e-01	2.31717043e-02	5.98724280e-03
7.13937163e-01	2.68604103e-02	6.08446635e-03
7.14398205e-01	2.28243209e-02	6.04055915e-03
7.14859247e-01	2.32118182e-02	6.09793048e-03
7.15320349e-01	2.31001489e-02	6.12342684e-03
7.15781391e-01	2.31827796e-02	6.14704331e-03
7.16242433e-01	2.07908805e-02	6.15831045e-03
7.16703475e-01	2.33902764e-02	6.22472214e-03
7.17164516e-01	2.53417753e-02	6.27859682e-03
7.17625618e-01	2.66882814e-02	6.35259366e-03
